Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-1086	CPD-1086	5-amino-6-(5-phospho-D-ribitylamino)uracil	356.0733146754					C9H15N4O9P			plantcyc <https://plantcyc.org/>	5-amino-6-(5'-phosphoribitylamino)uracil // 5-amino-6-(5-phosphoribitylamino)uracil // 5-amino-6-ribitylamino-2,4(1H,3H)-pyrimidinedione 5'-phosphate	356.0733146754	C(NC1(NC(NC(=O)C(N)=1)=O))[C@H](O)[C@H](O)[C@H](O)COP([O-])(=O)[O-]		RQRINYISXYAZKL-RPDRRWSUSA-L							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-23474	CPD-23474	emodin anthrone	256.0735588736					C15H11O4			plantcyc <https://plantcyc.org/>	1,3,8-trihydroxy-6-methylanthrone // emodinanthrone	256.0735588736	CC2(\C=C1(CC3(\C(\C(C\1=C(\C=2)/O)=O)=C(/C=C(\C=3)/[O-])\O)))		LAJSXCAVRQXZIO-UHFFFAOYSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4182	CPD-4182	4alpha,14alpha-dimethyl-cholesta-8-enol	414.3861662271					C29H50O			plantcyc <https://plantcyc.org/>	31-nor-24(25)-dihydrolanosterol	414.3861662271	CC(C)CCC[C@@H](C)[C@H]2(CC[C@@]3(C)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))		IXVNEXDHXGHWLS-PMIIOQGLSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholesterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DIVINYL-PROTOCHLOROPHYLLIDE-A	DIVINYL-PROTOCHLOROPHYLLIDE-A	3,8-divinyl protochlorophyllide a	610.2066619943					C35H28N4O5MG			plantcyc <https://plantcyc.org/>	divinylprotochlorophyllide	610.2066619943	C=CC4(\C(/C)=C5(\C=C7(C(/C)=C(CCC(=O)[O-])/C(C6(/[C-](C(OC)=O)C(=O)C1(\C(\N2([Mg]N(C(/C=C3(C(/C)=C(C=C)/C(\C=C(C(\C)=1)/2)=N3))=4)5))=6)))=N7)))			Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Polyprenols	Polyprenyl phospho carbohydrates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-708	CPD-708	campest-4-en-3beta-ol	400.3705161629					C28H48O			plantcyc <https://plantcyc.org/>	methylcholestenol // (24 R )-24-methyl-cholest-4-en-3beta-ol	400.3705161629	CC(C)[C@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CC[C@H](O)\C=1)(C)[C@H]2CC[C@](C)34))))		CPQUIAPJXYFMHN-PODYLUTMSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8654	CPD-8654	betanin	552.1591389965					C24H24N2O13			plantcyc <https://plantcyc.org/>	Beetroot Red // E162 // betanidin 5- O -beta-glucoside	552.1591389965	C(/C=C1(C[C@H](NC(/C([O-])=O)=C/1)C([O-])=O))=[N+]2([C@@H](CC3(/C=C(C(/O)=C\C/2=3)/O[C@H]4([C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)))C([O-])=O)		DHHFDKNIEVKVKS-FMOSSLLZSA-L							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14280	CPD-14280	(2 E )-icos-2-enoyl-CoA	1059.3918241433					C41H68N7O17P3S			plantcyc <https://plantcyc.org/>	trans -2,3-dihydro-arachido-2-enoyl-CoA // trans -arachido-2-enoyl-CoA // (2 E )-arachido-2-enoyl-CoA	1059.3918241433	CCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O		ROOFWBIMBMJYGA-DSAUMYHJSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Long-chain 2-enoyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8082	CPD-8082	1-18:2-2-18:2-digalactosyldiacylglycerol	940.6123221563					C51H88O15			plantcyc <https://plantcyc.org/>	18:2-18:2-DGDG // 1,2-(9Z,12Z-octadecadienoyl)-3-O-[alpha-D-galactosyl-(1->6)-O-beta-D-galactosyl]-sn-glycerol	940.6123221563	CCCCC\C=C/C\C=C/CCCCCCCC(OC[C@H](CO[C@@H]2(O[C@H](CO[C@@H]1(O[C@H](CO)[C@H](O)[C@H](O)[C@@H](O)1))[C@H](O)[C@H](O)[C@@H](O)2))OC(=O)CCCCCCC\C=C/C\C=C/CCCCC)=O		MUUBILNSVLPLLL-MEZUJYBGSA-N	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosyldiacylglycerols	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-26731	CPD-26731	N -(1-deoxy-D-fructopyranos-1-yl)glycine	237.0848518414					C8H15NO7			plantcyc <https://plantcyc.org/>	N -(1-deoxy-D-fructos-1-yl)glycine // deoxyfructosylglycine // fructoseglycine	237.0848518414	C([NH2+]CC(=O)[O-])[C@@]1(O)(OC[C@@H](O)[C@@H](O)[C@H](O)1)		BVWXBDYZZFSXIL-CCXZUQQUSA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10279	CPD-10279	docosanoyl-CoA	1089.4387743359					C43H74N7O17P3S			plantcyc <https://plantcyc.org/>	behenoyl-CoA	1089.4387743359	CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]		NDDZLVOCGALPLR-GNSUAQHMSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Very long-chain fatty acyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-1302	CPD-1302	5-methyltetrahydropteroyl tri-L-glutamate	717.2718177639					C30H35N9O12			plantcyc <https://plantcyc.org/>	N 5 -methyl--H 4 PteGlu 3 // N 5 -methyltetrahydropteroyl tri-L-glutamate	717.2718177639	CN1([C@H](CNC2(/N=C(N)\NC(C\1=2)=O))CNC3(\C=C/C(/C(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC(N[C@H](C(=O)[O-])CCC([O-])=O)=O)=O)=O)=C\C=3))		HVRNKDVLFAVCJF-VJANTYMQSA-J	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Glutamic acid and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD1F-4	CPD1F-4	(3 S ,5 R ,6 R )-3,5-dihydroxy-6,7-didehydro-5,6-dihydro-12'-apo-beta-caroten-12'-al	382.2507949577					C25H34O3			plantcyc <https://plantcyc.org/>	C25-allenic-apo-aldehyde	382.2507949577	CC(/C=C/C=C(C)/C=C=C1([C@@](O)(C)CC(O)CC(C)(C)1))=C\C=C\C=C(C)\C=O		MFDUGTOOXGORRX-ORGLZDQCSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14734	CPD-14734	benzyl beta-primeveroside	402.1525970556					C18H26O10			plantcyc <https://plantcyc.org/>	benzyl alcohol 6- O -beta- D -xylopyranosyl-beta- D -glucopyranoside // benzyl alcohol xylopyranosyl-(1->6)-glucopyranoside // phenylmethyl 6- O -beta- D -xylopyranosyl-beta- D -glucopyranoside	402.1525970556	C1(O[C@H]([C@@H]([C@@H](O)[C@@H]1O)O)OC[C@@H]3([C@@H](O)[C@H](O)[C@@H](O)[C@H](OCC2(\C=C/C=C\C=2))O3))		WOGBNISMMIOPAZ-NWQIESHVSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	O-glycosyl compounds	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22268	CPD-22268	solasod-4-en-3-one	411.3137295655					C27H42NO2			plantcyc <https://plantcyc.org/>		411.3137295655	C[C@H]1(C[NH2+][C@@]6(CC1)([C@@H](C)[C@H]2([C@H](C[C@@H]5([C@@]2(C)CC[C@H]3([C@@H](CCC4(\[C@]3(C)CCC(=O)\C=4))5)))O6)))		XCAKPWXDUSEAEH-KBJXEFJHSA-O	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal alkaloids	Spirosolanes and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON	4-ALPHA-METHYL-5-ALPHA-CHOLEST-7-EN-3-ON	4alpha-methyl-5alpha-cholest-7-en-3-one	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>		398.3548660987	CC(C)CCC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@]2(CCC(=O)[C@@H](C)[C@H](CC=1)2)(C))CC[C@](C)34)))		OWKGVPXWOHLTSL-LIUJFMQASA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholesterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
R-NICOTINE	R-NICOTINE	( R )-nicotine	162.1156984598					C10H15N2			plantcyc <https://plantcyc.org/>		162.1156984598	C1(CC[C@@H]([NH+](C)1)C2(\C=N/C=C\C=2))		SNICXCGAKADSCV-SNVBAGLBSA-O							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8664	CPD-8664	crocin-3	652.2731061218					C32H43O14			plantcyc <https://plantcyc.org/>	crocetin monogentiobiosyl ester // beta-D-gentiobiosyl crocetin // crocin III	652.2731061218	CC(/C=C/C=C(C)/C(=O)[O-])=C\C=C\C=C(C)\C=C\C=C(C)\C(=O)O[C@H]1(O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO[C@H]2([C@@H]([C@@H](O)[C@@H]([C@@H](CO)O2)O)O))		VULLCGFNYWDRHL-CCHFYQIXSA-M	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Diterpenoids	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
18-HYDROXYOLEATE	18-HYDROXYOLEATE	18-hydroxyoleate	298.2507949577					C18H33O3			plantcyc <https://plantcyc.org/>	18-hydroxyoctadec-9-enoic acid // 18-hydroxy-9Z-octadecenoate // &omega;-hydroxy-9Z-octadecenoate // omega-hydroxy oleate // 18-hydroxy-(9Z)-oleate(1-) // &omega;-hydroxy-(9Z)-octadecenoate(1-) // &omega;-hydroxyoleate(1-) // (Z)-18-hydroxyoctadec-9-enoic acid	298.2507949577	C(O)CCCCCCC\C=C/CCCCCCCC(=O)[O-]		LQUHZVLTTWMBTO-UPHRSURJSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-6203	CPD-6203	gibberellin A 38	362.1729385672					C20H25O6			plantcyc <https://plantcyc.org/>	GA38	362.1729385672	C=C1([C@@]3(O)(C[C@]4(C1)([C@H]([C@@H]5([C@]2(C(=O)OC[C@](CC[C@H](O)2)([C@@H](CC3)4)5)(C)))C([O-])=O)))		GAQSCLQIDHHPEE-BGACTFDASA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21614	CPD-21614	sideretin (reduced form)	224.0320879894					C10H8O6			plantcyc <https://plantcyc.org/>	5-hydroxyfraxetin	224.0320879894	COC2(/C(/O)=C1(\C=C/C(OC\1=C(C(\O)=2)/O)=O))		WMAQKVUYHVUULI-UHFFFAOYSA-N	Organic compounds	Phenylpropanoids and polyketides	Coumarins and derivatives	Hydroxycoumarins	7-hydroxycoumarins	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ENT-KAUR-16-EN-19-OL	ENT-KAUR-16-EN-19-OL	ent -kaurenol	288.2453156493					C20H32O			plantcyc <https://plantcyc.org/>	ent -kaur-16-en-19-ol	288.2453156493	C=C1([C@H]4(C[C@]3(C1)(CC[C@@H]2([C@](C)(CO)CCC[C@](C)2[C@@H]3CC4))))		TUJQVRFWMWRMIO-XRNRSJMDSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	Kaurane diterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
DOPAQUINONE	DOPAQUINONE	dopaquinone	195.0531577825					C9H9NO4			plantcyc <https://plantcyc.org/>		195.0531577825	C([O-])(=O)[C@@H]([NH3+])CC1(\C=C/C(=O)C(\C=1)=O)		AHMIDUVKSGCHAU-LURJTMIESA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12502	CPD-12502	(2E,4E)-6-(2-aminophenyl)-2-hydroxy-6-oxohexa-2,4-dienoate	233.0688078467					C12H10NO4			plantcyc <https://plantcyc.org/>	2-hydroxy-6-oxo-(2'-aminobiphenyl)-hexa-2,4-dienoic acid // 6-(2-aminophenyl)-2-hydroxy-6-oxohexa-2,4-dienoic acid // 2-hydroxy-6-oxo-(2'-aminobiphenyl)-hexa-2,4-dienoate // 6-(2-aminophenyl)-2-hydroxy-6-oxohexa-2,4-dienoate	233.0688078467	C(=O)([O-])C(/O)=C\C=C/C(=O)C1(/C=C\C=C/C(/N)=1)		AFPIGEHQFVBSJA-TZFLZTJBSA-M	Organic compounds	Organic acids and derivatives	Keto acids and derivatives	Medium-chain keto acids and derivatives	Medium-chain keto acids and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-14277	CPD-14277	(3 R )-3-hydroxylignoceroyl-CoA	1133.4649890864					C45H78N7O18P3S			plantcyc <https://plantcyc.org/>		1133.4649890864	CCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)SCCNC(=O)CCNC([C@H](O)C(C)(C)COP([O-])(=O)OP([O-])(=O)OC[C@@H]1([C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@@H](O1)N2(\C=N/C3(C(/N)=N\C=N/C2=3))))=O		QIBKBVRVOFIKLN-YSOWJFSKSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	Very-long-chain (3R)-3-hydroxyacyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
OXALO-SUCCINATE	OXALO-SUCCINATE	oxalosuccinate	190.0113525473					C6H3O7			plantcyc <https://plantcyc.org/>	oxalo-succ	190.0113525473	C(C([O-])=O)C(C(C(=O)[O-])=O)C([O-])=O		UFSCUAXLTRFIDC-UHFFFAOYSA-K							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ALPHA-RIBAZOLE-5-P	ALPHA-RIBAZOLE-5-P	alpha-ribazole 5'-phosphate	358.092987485					C14H17N2O7P			plantcyc <https://plantcyc.org/>	N1-(5'-phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole // DMB-ribose-5'-P // alpha-ribazole-5'-P // DMB-alpha-ribotide // 5,6-dimethylbenzimidazolyl-alpha-ribotide	358.092987485	CC1(\C(/C)=C/C2(/N(\C=N/C(\C=1)=2)[C@@H]3([C@H](O)[C@H](O)[C@@H](COP([O-])(=O)[O-])O3)))		ZMRGXEJKZPRBPJ-SYQHCUMBSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Benzimidazole ribonucleosides and ribonucleotides		Benzimidazole ribonucleosides and ribonucleotides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1112	CPD0-1112	beta-L-rhamnopyranose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>	beta-L-rhamnose	164.0684734957	C[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)O)		SHZGCJCMOBCMKK-YJRYQGEOSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE	PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate	339.0467655739					C9H11N3O9P			plantcyc <https://plantcyc.org/>	1-(5-phosphoribosyl)-4-carboxy-5-aminoimidazole // 5'-P-ribosyl-4-carboxy-5-aminoimidazole // 5'-phosphoribosyl-4-carboxy-5-aminoimidazole // 5-phosphoribosyl-4-carboxy-5-aminoimidazole // 1-(5'-phosphoribosyl)-5-amino-4-imidazole carboxylate // 1-(5'-phosphoribosyl)-4-carboxy-5-aminoimidazole // 4-carboxyaminoimidazole ribonucleotide // phosphoribosyl-carboxy-aminoimidazole	339.0467655739	C(OP(=O)([O-])[O-])[C@H]2(O[C@@H](N1(C(/N)=C(C(=O)[O-])/N=C\1))[C@H](O)[C@H](O)2)		XFVULMDJZXYMSG-ZIYNGMLESA-K	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentose phosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10687	CPD-10687	3-acetamidopropanal	115.0633285383					C5H9NO2			plantcyc <https://plantcyc.org/>	N-(3-oxopropyl)acetamide	115.0633285383	CC(=O)NCCC=O		ARJPPNFIEQKVBB-UHFFFAOYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbonyl compounds	Alpha-hydrogen aldehydes	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14946	CPD-14946	3,3'-dimethylquercetin	330.0739528041					C17H14O7			plantcyc <https://plantcyc.org/>	quercetin 3,3'-dimethyl ether	330.0739528041	COC1(\C(\O)=C/C=C(/C=1)/C2(/OC3(\C(\C(=O)C(/OC)=2)=C(/C=C(/C=3)/O)\O)))		FMEHGPQTMOPUGM-UHFFFAOYSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	O-methylated flavonoids	3-O-methylated flavonoids	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10515	CPD-10515	(9R,10S)-dihydroxystearate	316.261359644					C18H35O4			plantcyc <https://plantcyc.org/>	9,10-dihydroxystearate // (9R,10S)-9,10-dihydroxystearate	316.261359644	CCCCCCCC[C@H](O)[C@H](O)CCCCCCCC([O-])=O		VACHUYIREGFMSP-DLBZAZTESA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14441	CPD-14441	(3E)-2-oxopent-3-enoate	114.0316940589					C5H5O3			plantcyc <https://plantcyc.org/>		114.0316940589	C/C=C/C(=O)C(=O)[O-]		IWARWSDDJHGZOW-NSCUHMNNSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
PHOSPHORIBOSYL-AMP	PHOSPHORIBOSYL-AMP	1-(5-phospho-beta-D-ribosyl)-AMP	559.0716734937					C15H19N5O14P2			plantcyc <https://plantcyc.org/>	1-(5-phosphoribosyl)-AMP // phosphoribosyl-AMP // 5-phosphoribosyl-AMP // N-(5-phospho-D-ribosyl)-AMP // N-(5'-phospho-D-ribosyl)-AMP // N1-(5-phospho-D-ribosyl)-AMP	559.0716734937	C(OP([O-])(=O)[O-])[C@H]4(O[C@@H](N1(C(C2(\N=C/N(C(\N=C/1)=2)[C@@H]3(O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H](O)3)))=N))[C@H](O)[C@@H]4O)		RTQMRTSPTLIIHM-KEOHHSTQSA-J							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
