reaction_id	PlantCyc.ID	side
3.2.1.154-RXN	Levan	left
3.2.1.154-RXN	WATER	left
3.2.1.154-RXN	Fructofuranose	right
3.2.1.154-RXN	Levan	right
RXN-4161	CPD-4101	left
RXN-4161	CPD-4081	right
RXN-9805	CPD-10514	left
RXN-9805	OXYGEN-MOLECULE	left
RXN-9805	Red-NADPH-Hemoprotein-Reductases	left
RXN-9805	910-EPOXY-18-HYDROXYSTEARATE	right
RXN-9805	WATER	right
RXN-9805	Ox-NADPH-Hemoprotein-Reductases	right
RXN-12508	2-ALPHA-HYDROXYETHYL-THPP	left
RXN-12508	Pyruvate-dehydrogenase-lipoate	left
RXN-12508	Pyruvate-dehydrogenase-acetylDHlipoyl	right
RXN-12508	THIAMINE-PYROPHOSPHATE	right
RXN-9634	R-3-hydroxystearoyl-ACPs	left
RXN-9634	Octadec-2-enoyl-ACPs	right
RXN-9634	WATER	right
RXN-9220	S-ADENOSYLMETHIONINE	left
RXN-9220	CPD-12116	left
RXN-9220	CPD-12124	right
RXN-9220	ADENOSYL-HOMO-CYS	right
RXN-9220	PROTON	right
RXN-18098	PHENYLACETONITRILE	left
RXN-18098	OXYGEN-MOLECULE	left
RXN-18098	Red-NADPH-Hemoprotein-Reductases	left
RXN-18098	CPD-12702	right
RXN-18098	WATER	right
RXN-18098	Ox-NADPH-Hemoprotein-Reductases	right
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	Ubiquinones	left
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	SUC	left
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	Ubiquinols	right
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN	FUM	right
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	DIHYDRONEOPTERIN-P3	left
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	WATER	left
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	PROTON	right
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	DIHYDRONEOPTERIN-P	right
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN	PPI	right
RXN-14372	Alpha-Amyloses	left
RXN-14372	CPD-7043	right
BETA-LACTAMASE-RXN	WATER	left
BETA-LACTAMASE-RXN	Beta-Lactams	left
BETA-LACTAMASE-RXN	CPD-8550	right
BETA-LACTAMASE-RXN	PROTON	right
RXN0-2381	INDOLE-3-GLYCEROL-P	left
RXN0-2381	INDOLE	right
RXN0-2381	GAP	right
5-METHYLTHIORIBOSE-KINASE-RXN	ATP	left
5-METHYLTHIORIBOSE-KINASE-RXN	CPD-560	left
5-METHYLTHIORIBOSE-KINASE-RXN	PROTON	right
5-METHYLTHIORIBOSE-KINASE-RXN	ADP	right
5-METHYLTHIORIBOSE-KINASE-RXN	CPD-444	right
RXN-21403	Apocytochromes-c	left
RXN-21403	Oxidized-ResA-Proteins	left
RXN-21403	Apocytochromes-c-Disulfide	right
RXN-21403	Reduced-ResA-Proteins	right
RXN-14014	DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE	left
RXN-14014	NAD-P-OR-NOP	left
RXN-14014	WATER	left
RXN-14014	CPD-14443	right
RXN-14014	NADH-P-OR-NOP	right
RXN-14014	PROTON	right
GLYOXII-RXN	S-LACTOYL-GLUTATHIONE	left
GLYOXII-RXN	WATER	left
GLYOXII-RXN	PROTON	right
GLYOXII-RXN	GLUTATHIONE	right
GLYOXII-RXN	D-LACTATE	right
RXN0-1483	FE+2	left
RXN0-1483	PROTON	left
RXN0-1483	OXYGEN-MOLECULE	left
RXN0-1483	FE+3	right
RXN0-1483	WATER	right
ASPCARBTRANS-RXN	L-ASPARTATE	left
ASPCARBTRANS-RXN	CARBAMOYL-P	left
ASPCARBTRANS-RXN	PROTON	right
ASPCARBTRANS-RXN	CARBAMYUL-L-ASPARTATE	right
ASPCARBTRANS-RXN	Pi	right
1.14.11.2-RXN	PROCOLLAGEN-L-PROLINE	left
1.14.11.2-RXN	2-KETOGLUTARATE	left
1.14.11.2-RXN	OXYGEN-MOLECULE	left
1.14.11.2-RXN	CPD-6321	right
1.14.11.2-RXN	SUC	right
1.14.11.2-RXN	CARBON-DIOXIDE	right
RXN-13628	CPD-14628	left
RXN-13628	CPD-14629	right
RXN-9290	CPD-9905	left
RXN-9290	NAD-P-OR-NOP	left
RXN-9290	CPD-7092	right
RXN-9290	NADH-P-OR-NOP	right
RXN-9290	PROTON	right
2.1.1.138-RXN	DIMETHYLARSINOUS-ACID	left
2.1.1.138-RXN	OXYGEN-MOLECULE	left
2.1.1.138-RXN	DIMETHYLARSINATE	right
2.1.1.138-RXN	PROTON	right
DCTP-PYROPHOSPHATASE-RXN	DCTP	left
DCTP-PYROPHOSPHATASE-RXN	WATER	left
DCTP-PYROPHOSPHATASE-RXN	PROTON	right
DCTP-PYROPHOSPHATASE-RXN	DCMP	right
DCTP-PYROPHOSPHATASE-RXN	PPI	right
RXN-6724	BENZYL-ALCOHOL	left
RXN-6724	BENZOYLCOA	left
RXN-6724	CPD-6443	right
RXN-6724	CO-A	right
RXN-15127	CPD-16015	left
RXN-15127	WATER	left
RXN-15127	PYRUVATE	right
RXN-15127	AMMONIUM	right
RXN-19398	CPD-14795	left
RXN-19398	bGlucNAc-14-Man-R	left
RXN-19398	bGalNAc-13-bGlucNAc-14-Man-R	right
RXN-19398	UDP	right
RXN-19398	PROTON	right
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	CPD-409	left
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	ACYL-COA	left
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	DIACYLGLYCEROL	right
2-ACYLGLYCEROL-O-ACYLTRANSFERASE-RXN	CO-A	right
RXN0-7187	MET	left
RXN0-7187	HYDROGEN-PEROXIDE	left
RXN0-7187	CPD-8989	right
RXN0-7187	WATER	right
CHALCONE-ISOMERASE-RXN	Chalcones	left
CHALCONE-ISOMERASE-RXN	FLAVANONES	right
1.2.1.13-RXN	GAP	left
1.2.1.13-RXN	Pi	left
1.2.1.13-RXN	NADP	left
1.2.1.13-RXN	DPG	right
1.2.1.13-RXN	NADPH	right
1.2.1.13-RXN	PROTON	right
RXN0-5228	CPD0-2190	left
RXN0-5228	CPD0-1445	right
DLACTDEHYDROGNAD-RXN	D-LACTATE	left
DLACTDEHYDROGNAD-RXN	NAD	left
DLACTDEHYDROGNAD-RXN	PYRUVATE	right
DLACTDEHYDROGNAD-RXN	NADH	right
DLACTDEHYDROGNAD-RXN	PROTON	right
RXN-9939	ACETYL-COA	left
RXN-9939	SPERMINE	left
RXN-9939	N1-ACETYLSPERMINE	right
RXN-9939	CO-A	right
RXN-9939	PROTON	right
SUPEROX-DISMUT-RXN	SUPER-OXIDE	left
SUPEROX-DISMUT-RXN	PROTON	left
SUPEROX-DISMUT-RXN	HYDROGEN-PEROXIDE	right
SUPEROX-DISMUT-RXN	OXYGEN-MOLECULE	right
RXN-22388	CPD-16459	left
RXN-22388	Pi	right
RXN-22388	PROTON	right
RXN-10435	CPD-734	left
RXN-10435	ILE	left
RXN-10435	ATP	left
RXN-10435	PROTON	right
RXN-10435	CPD-11232	right
RXN-10435	AMP	right
RXN-10435	PPI	right
RXN0-7115	N6-L-threonylcarbamoyladenine37-tRNAs	left
RXN0-7115	ATP	left
RXN0-7115	Cyclic-N6-threonylcarbamoyl-A37-tRNAs	right
RXN0-7115	ADP	right
RXN0-7115	Pi	right
GSAAMINOTRANS-RXN	GLUTAMATE-1-SEMIALDEHYDE	left
GSAAMINOTRANS-RXN	5-AMINO-LEVULINATE	right
RXN-24663	CPD-27270	left
RXN-24663	Acceptor	left
RXN-24663	CPD-27267	right
RXN-24663	Donor-H2	right
RXN-11659	CPD-110	left
RXN-11659	CPD-12575	left
RXN-11659	CPD-12629	right
RXN-11659	UDP	right
1.1.3.37-RXN	CPD-356	left
1.1.3.37-RXN	OXYGEN-MOLECULE	left
1.1.3.37-RXN	CPD-1789	right
1.1.3.37-RXN	HYDROGEN-PEROXIDE	right
RXN-12196	WATER	left
RXN-12196	UTP	left
RXN-12196	PROTON	right
RXN-12196	Pi	right
RXN-12196	UDP	right
RXN-2103	1-4-alpha-D-galacturonosyl	left
RXN-2103	WATER	left
RXN-2103	1-4-alpha-D-galacturonosyl	right
RXN-11934	CPD-12910	left
RXN-11934	NADPH	left
RXN-11934	PROTON	left
RXN-11934	EPISTEROL	right
RXN-11934	NADP	right
RXN-14754	CPD-7079	left
RXN-14754	OXYGEN-MOLECULE	left
RXN-14754	Red-NADPH-Hemoprotein-Reductases	left
RXN-14754	CPD-15634	right
RXN-14754	WATER	right
RXN-14754	Ox-NADPH-Hemoprotein-Reductases	right
RXN-22827	C29-Steroids	left
RXN-22827	OXYGEN-MOLECULE	left
RXN-22827	Red-NADPH-Hemoprotein-Reductases	left
RXN-22827	C29-22S-hydroxysteroid	right
RXN-22827	WATER	right
RXN-22827	Ox-NADPH-Hemoprotein-Reductases	right
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	CPD-226	left
VINYLACETYL-COA-DELTA-ISOMERASE-RXN	CROTONYL-COA	right
RXN-4207	CPD-4122	left
RXN-4207	WATER	left
RXN-4207	CPD-3402	right
RXN-4207	Glucopyranose	right
1.14.13.8-RXN	NN-DIMETHYLANILINE	left
1.14.13.8-RXN	OXYGEN-MOLECULE	left
1.14.13.8-RXN	NADPH	left
1.14.13.8-RXN	PROTON	left
1.14.13.8-RXN	NN-DIMETHYLANILINE-N-OXIDE	right
1.14.13.8-RXN	WATER	right
1.14.13.8-RXN	NADP	right
RXNQT-4325	CPD-12575	left
RXNQT-4325	CPDQT-412	left
RXNQT-4325	PROTON	right
RXNQT-4325	CPDQT-285	right
RXNQT-4325	UDP	right
RXN-7985	CPD1F-131	left
RXN-7985	ASCORBATE	left
RXN-7985	CPD1F-130	right
RXN-7985	L-DEHYDRO-ASCORBATE	right
RXN-7985	WATER	right
RXN-21983	CPD-23964	left
RXN-21983	NADP	left
RXN-21983	CPD-18926	right
RXN-21983	NADPH	right
RXN-21983	PROTON	right
RXNQT-4191	THIAMINE-P	left
RXNQT-4191	WATER	left
RXNQT-4191	THIAMINE	right
RXNQT-4191	Pi	right
RXN-11262	CPD-12214	left
RXN-11262	OXYGEN-MOLECULE	left
RXN-11262	Red-NADPH-Hemoprotein-Reductases	left
RXN-11262	CPD-11667	right
RXN-11262	WATER	right
RXN-11262	Ox-NADPH-Hemoprotein-Reductases	right
RXN-16413	CPD1F-129	left
RXN-16413	OXYGEN-MOLECULE	left
RXN-16413	Donor-H2	left
RXN-16413	CPD-17650	right
RXN-16413	WATER	right
RXN-16413	Acceptor	right
RXN-12518	cis-5-enoyl-CoA	left
RXN-12518	OXYGEN-MOLECULE	left
RXN-12518	trans-2-cis-5-dienoyl-CoA	right
RXN-12518	HYDROGEN-PEROXIDE	right
RXN-14164	CPD-397	left
RXN-14164	L-SELENOCYSTEINE	left
RXN-14164	CPD-12024	right
RXN-14164	MET	right
RXN-14164	PROTON	right
RXN-19429	CPD-20995	left
RXN-19429	NAD	left
RXN-19429	CPD-7274	right
RXN-19429	NADH	right
RXN-19429	PROTON	right
RXN-8307	CPD-8074	left
RXN-8307	OXYGEN-MOLECULE	left
RXN-8307	Reduced-ferredoxins	left
RXN-8307	PROTON	left
RXN-8307	CPD-8076	right
RXN-8307	WATER	right
RXN-8307	Oxidized-ferredoxins	right
FADSYN-RXN	FMN	left
FADSYN-RXN	ATP	left
FADSYN-RXN	PROTON	left
FADSYN-RXN	FAD	right
FADSYN-RXN	PPI	right
RXN-14750	S-ADENOSYLMETHIONINE	left
RXN-14750	CPD-15486	left
RXN-14750	PROTON	right
RXN-14750	CPD-15631	right
RXN-14750	ADENOSYL-HOMO-CYS	right
RXN-8491	L-DIHYDROXY-PHENYLALANINE	left
RXN-8491	CPD-8651	left
RXN-8491	PROTON	right
RXN-8491	CPD-8671	right
RXN-8491	WATER	right
RXN-12774	FARNESYL-PP	left
RXN-12774	CPD-13785	right
RXN-12774	PPI	right
RXN-21406	Reduced-ResA-Proteins	left
RXN-21406	Ox-Thioredoxin	left
RXN-21406	Oxidized-ResA-Proteins	right
RXN-21406	Red-Thioredoxin	right
RXN-9022	S-ADENOSYLMETHIONINE	left
RXN-9022	CPD-9499	left
RXN-9022	PROTON	right
RXN-9022	CPD-9500	right
RXN-9022	ADENOSYL-HOMO-CYS	right
RXN-20605	S-ADENOSYLMETHIONINE	left
RXN-20605	Histone-H3-K9m1	left
RXN-20605	ADENOSYL-HOMO-CYS	right
RXN-20605	Histone-H3-K9m2	right
RXN-20605	PROTON	right
KDOTRANS2-RXN	KDO-LIPID-IVA	left
KDOTRANS2-RXN	CMP-KDO	left
KDOTRANS2-RXN	PROTON	right
KDOTRANS2-RXN	KDO2-LIPID-IVA	right
KDOTRANS2-RXN	CMP	right
RXN-8315	PROTON	left
RXN-8315	SO3	left
RXN-8315	HSO3	right
RXN-11258	CAFFEOYL-COA	left
RXN-11258	SPERMIDINE	left
RXN-11258	PROTON	right
RXN-11258	CO-A	right
RXN-11258	CPD-12213	right
SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN	CPD-12575	left
SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN	SCOPOLETIN	left
SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN	PROTON	right
SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN	SCOPOLIN	right
SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN	UDP	right
UREASE-RXN	UREA	left
UREASE-RXN	WATER	left
UREASE-RXN	PROTON	left
UREASE-RXN	AMMONIUM	right
UREASE-RXN	HCO3	right
HISTIDPHOS-RXN	L-HISTIDINOL-P	left
HISTIDPHOS-RXN	WATER	left
HISTIDPHOS-RXN	HISTIDINOL	right
HISTIDPHOS-RXN	Pi	right
PRAISOM-RXN	N-5-PHOSPHORIBOSYL-ANTHRANILATE	left
PRAISOM-RXN	CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P	right
RXN-12138	LINOLENIC_ACID	left
RXN-12138	OXYGEN-MOLECULE	left
RXN-12138	Red-NADPH-Hemoprotein-Reductases	left
RXN-12138	CPD-13090	right
RXN-12138	Ox-NADPH-Hemoprotein-Reductases	right
RXN-12138	WATER	right
PMPOXI-RXN	OXYGEN-MOLECULE	left
PMPOXI-RXN	WATER	left
PMPOXI-RXN	PYRIDOXAMINE-5P	left
PMPOXI-RXN	AMMONIUM	right
PMPOXI-RXN	HYDROGEN-PEROXIDE	right
PMPOXI-RXN	PYRIDOXAL_PHOSPHATE	right
3.1.1.69-RXN	CPD-452	left
3.1.1.69-RXN	WATER	left
3.1.1.69-RXN	CPD-1113	right
3.1.1.69-RXN	ACET	right
RXN-10938	1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH	left
RXN-10938	WATER	left
RXN-10938	CPD-177	right
RXN-10938	Pi	right
RXN-13643	CPD-14647	left
RXN-13643	OXYGEN-MOLECULE	left
RXN-13643	CPD-14649	right
RXN-13643	CPD-14650	right
RXN66-305	CPD-4573	left
RXN66-305	Red-NADPH-Hemoprotein-Reductases	left
RXN66-305	OXYGEN-MOLECULE	left
RXN66-305	44-DIMETHYL-CHOLESTA-814-24-TRIENOL	right
RXN66-305	Ox-NADPH-Hemoprotein-Reductases	right
RXN66-305	WATER	right
RXN66-305	FORMATE	right
RXN66-305	PROTON	right
RXN0-5180	FARNESYL-PP	left
RXN0-5180	DELTA3-ISOPENTENYL-PP	left
RXN0-5180	CPD0-1028	right
RXN0-5180	PPI	right
3.1.4.14-RXN	All-holo-ACPs	left
3.1.4.14-RXN	WATER	left
3.1.4.14-RXN	PANTETHEINE-P	right
3.1.4.14-RXN	All-apo-ACPs	right
3.1.4.14-RXN	PROTON	right
RXN-9721	D-Galactosyl-12-diacyl-glycerols	left
RXN-9721	CPD-10363	left
RXN-9721	CPD-10364	right
RXN-9721	DIACYLGLYCEROL	right
BADEL6OXRED-RXN	3-OXO-DELTA4-DEOXYCHOLYL-COA	left
BADEL6OXRED-RXN	NAD	left
BADEL6OXRED-RXN	3-OXO-DELTA46-CHOLYL-COA	right
BADEL6OXRED-RXN	NADH	right
BADEL6OXRED-RXN	PROTON	right
RXN-10711	CPD-10546	left
RXN-10711	WATER	left
RXN-10711	PROTON	right
RXN-10711	INDOLE_ACETATE_AUXIN	right
RXN-10711	METOH	right
RXN-20026	CPD-21613	left
RXN-20026	Red-NADPH-Hemoprotein-Reductases	left
RXN-20026	OXYGEN-MOLECULE	left
RXN-20026	CPD-21614	right
RXN-20026	Ox-NADPH-Hemoprotein-Reductases	right
RXN-20026	WATER	right
RXN-10885	VANILLATE	left
RXN-10885	GLT	left
RXN-10885	ATP	left
RXN-10885	PROTON	right
RXN-10885	CPD-11845	right
RXN-10885	AMP	right
RXN-10885	PPI	right
RXN-14903	ETR-Quinones	left
RXN-14903	PRO	left
RXN-14903	ETR-Quinols	right
RXN-14903	PROTON	right
RXN-14903	L-DELTA1-PYRROLINE_5-CARBOXYLATE	right
RXN-11484	Pimeloyl-ACPs	left
RXN-11484	L-ALPHA-ALANINE	left
RXN-11484	PROTON	left
RXN-11484	8-AMINO-7-OXONONANOATE	right
RXN-11484	CARBON-DIOXIDE	right
RXN-11484	ACP	right
RXN-14062	CPD-12728	left
RXN-14062	WATER	left
RXN-14062	CPD-12727	right
RXN-14062	D-Glucopyranuronate	right
GLUCURONOKINASE-RXN	D-Glucopyranuronate	left
GLUCURONOKINASE-RXN	ATP	left
GLUCURONOKINASE-RXN	PROTON	right
GLUCURONOKINASE-RXN	CPD-510	right
GLUCURONOKINASE-RXN	ADP	right
PANTOTHENATE-KIN-RXN	PANTOTHENATE	left
PANTOTHENATE-KIN-RXN	ATP	left
PANTOTHENATE-KIN-RXN	PROTON	right
PANTOTHENATE-KIN-RXN	4-P-PANTOTHENATE	right
PANTOTHENATE-KIN-RXN	ADP	right
RXN-9344	Long-Chain-Acyl-CoAs	left
RXN-9344	NADPH	left
RXN-9344	PROTON	left
RXN-9344	Long-chain-alcohols	right
RXN-9344	CO-A	right
RXN-9344	NADP	right
RXN-20630	Histone-H3-K27m2	left
RXN-20630	2-KETOGLUTARATE	left
RXN-20630	OXYGEN-MOLECULE	left
RXN-20630	Histone-H3-K27m1	right
RXN-20630	FORMALDEHYDE	right
RXN-20630	SUC	right
RXN-20630	CARBON-DIOXIDE	right
TRIOKINASE-RXN	GLYCERALD	left
TRIOKINASE-RXN	ATP	left
TRIOKINASE-RXN	PROTON	right
TRIOKINASE-RXN	GAP	right
TRIOKINASE-RXN	ADP	right
RXN-13503	CPD-6948	left
RXN-13503	Red-NADPH-Hemoprotein-Reductases	left
RXN-13503	OXYGEN-MOLECULE	left
RXN-13503	CPD-14499	right
RXN-13503	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13503	WATER	right
RXN-17488	CPD-10336	left
RXN-17488	Oxidized-ferredoxins	left
RXN-17488	CPD-10337	right
RXN-17488	Reduced-ferredoxins	right
RXN-17488	PROTON	right
RXN0-7229	ETR-Quinones	left
RXN0-7229	GLYCOLLATE	left
RXN0-7229	ETR-Quinols	right
RXN0-7229	GLYOX	right
RXN-12200	WATER	left
RXN-12200	CTP	left
RXN-12200	PROTON	right
RXN-12200	Pi	right
RXN-12200	CMP	right
ACYL-COA-HYDROLASE-RXN	ACYL-COA	left
ACYL-COA-HYDROLASE-RXN	WATER	left
ACYL-COA-HYDROLASE-RXN	CO-A	right
ACYL-COA-HYDROLASE-RXN	Carboxylates	right
ACYL-COA-HYDROLASE-RXN	PROTON	right
RXN-17749	CPD0-1083	left
RXN-17749	PROTON	left
RXN-17749	CPD-17157	right
RXN-17749	WATER	right
RXN-8680	CPD-8909	left
RXN-8680	NAD	left
RXN-8680	PROTON	right
RXN-8680	CPD-8911	right
RXN-8680	NADH	right
RXN-18188	CPDQT-33	left
RXN-18188	CPD-19479	right
RXN-18188	WATER	right
RXN-23918	CPD-20105	left
RXN-23918	GLN-tRNAs	left
RXN-23918	L-glutamyl-tRNAGln	right
RXN-23918	AMP	right
RXN-23918	PROTON	right
HISTPRATPHYD-RXN	PHOSPHORIBOSYL-ATP	left
HISTPRATPHYD-RXN	WATER	left
HISTPRATPHYD-RXN	PHOSPHORIBOSYL-AMP	right
HISTPRATPHYD-RXN	PPI	right
HISTPRATPHYD-RXN	PROTON	right
FGAMSYN-RXN	ATP	left
FGAMSYN-RXN	5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE	left
FGAMSYN-RXN	GLN	left
FGAMSYN-RXN	WATER	left
FGAMSYN-RXN	PROTON	right
FGAMSYN-RXN	GLT	right
FGAMSYN-RXN	ADP	right
FGAMSYN-RXN	Pi	right
FGAMSYN-RXN	5-PHOSPHORIBOSYL-N-FORMYLGLYCINEAMIDINE	right
3.2.1.23-RXN	Beta-D-Galactosides	left
3.2.1.23-RXN	WATER	left
3.2.1.23-RXN	Non-Galactosylated-Galactose-Acceptors	right
3.2.1.23-RXN	D-galactopyranose	right
1.14.11.18-RXN	CPD-206	left
1.14.11.18-RXN	2-KETOGLUTARATE	left
1.14.11.18-RXN	OXYGEN-MOLECULE	left
1.14.11.18-RXN	2-HYDROXYPHYTANOYL-COA	right
1.14.11.18-RXN	SUC	right
1.14.11.18-RXN	CARBON-DIOXIDE	right
THYKI-RXN	THYMIDINE	left
THYKI-RXN	ATP	left
THYKI-RXN	PROTON	right
THYKI-RXN	TMP	right
THYKI-RXN	ADP	right
RXN-21000	CPD-15159	left
RXN-21000	CPD-14202	right
RXN-10625	PHYTYL-PYROPHOSPHATE	left
RXN-10625	NADP	left
RXN-10625	GERANYLGERANYL-PP	right
RXN-10625	NADPH	right
RXN-10625	PROTON	right
RXN-24909	4-Hydroxy-3-polyprenylbenzoates	left
RXN-24909	OXYGEN-MOLECULE	left
RXN-24909	Reduced-ferredoxins	left
RXN-24909	PROTON	left
RXN-24909	34-Dihydroxy-5-Polyprenylbenzoates	right
RXN-24909	WATER	right
RXN-24909	Oxidized-ferredoxins	right
1.14.13.79-RXN	CPD1F-132	left
1.14.13.79-RXN	OXYGEN-MOLECULE	left
1.14.13.79-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.79-RXN	CPD1F-136	right
1.14.13.79-RXN	WATER	right
1.14.13.79-RXN	Ox-NADPH-Hemoprotein-Reductases	right
RXN-8451	S-ADENOSYLMETHIONINE	left
RXN-8451	MYRICETIN	left
RXN-8451	PROTON	right
RXN-8451	CPD-8605	right
RXN-8451	ADENOSYL-HOMO-CYS	right
RXN-9636	ILE	left
RXN-9636	Red-NADPH-Hemoprotein-Reductases	left
RXN-9636	OXYGEN-MOLECULE	left
RXN-9636	CPD-10271	right
RXN-9636	Ox-NADPH-Hemoprotein-Reductases	right
RXN-9636	WATER	right
RXN-9636	PROTON	right
4.2.2.2-RXN	1-4-alpha-D-galacturonosyl	left
4.2.2.2-RXN	1-4-alpha-D-galacturonosyl	right
4.2.2.2-RXN	CPD-11244	right
HYOSCYAMINE-6-DIOXYGENASE-RXN	L-HYOSCYAMINE	left
HYOSCYAMINE-6-DIOXYGENASE-RXN	2-KETOGLUTARATE	left
HYOSCYAMINE-6-DIOXYGENASE-RXN	OXYGEN-MOLECULE	left
HYOSCYAMINE-6-DIOXYGENASE-RXN	CPD-2202	right
HYOSCYAMINE-6-DIOXYGENASE-RXN	SUC	right
HYOSCYAMINE-6-DIOXYGENASE-RXN	CARBON-DIOXIDE	right
RXN-20631	Histone-H3-K36m2	left
RXN-20631	2-KETOGLUTARATE	left
RXN-20631	OXYGEN-MOLECULE	left
RXN-20631	Histone-H3-K36m1	right
RXN-20631	FORMALDEHYDE	right
RXN-20631	SUC	right
RXN-20631	CARBON-DIOXIDE	right
RXN-11261	S-ADENOSYLMETHIONINE	left
RXN-11261	CPD-12213	left
RXN-11261	PROTON	right
RXN-11261	CPD-12214	right
RXN-11261	ADENOSYL-HOMO-CYS	right
RXN-7227	PROTON	left
RXN-7227	CPD-6645	left
RXN-7227	NADPH	left
RXN-7227	KIEVITONE-CPD	right
RXN-7227	NADP	right
RXN-18234	CPD-13118	left
RXN-18234	beta-Gal-13-beta-GlcNac-R	left
RXN-18234	Type-1-H-Antigen	right
RXN-18234	GDP	right
RXN-18234	PROTON	right
RXN-18244	CPD-14553	left
RXN-18244	Type-1-H-Antigen	left
RXN-18244	Type-1-B-antigen	right
RXN-18244	UDP	right
RXN-18244	PROTON	right
RXN-12418	CPD-14553	left
RXN-12418	Xyloglucans-Galactose-3	left
RXN-12418	Xyloglucans-Galactose-23	right
RXN-12418	UDP	right
RXN-15372	CPD-15005	left
RXN-15372	CPD-15283	left
RXN-15372	CPD-16602	right
RXN-15372	Glucopyranose	right
CONIFERIN-BETA-GLUCOSIDASE-RXN	WATER	left
CONIFERIN-BETA-GLUCOSIDASE-RXN	CPD-1777	left
CONIFERIN-BETA-GLUCOSIDASE-RXN	CONIFERYL-ALCOHOL	right
CONIFERIN-BETA-GLUCOSIDASE-RXN	Glucopyranose	right
RXN-23720	Yeast-Manan-Fragment-IV	left
RXN-23720	WATER	left
RXN-23720	Yeast-Manan-Fragment-V	right
RXN-23720	Pi	right
RXN-23720	PROTON	right
RXN-4286	4-ALPHA-METHYL-5-ALPHA	left
RXN-4286	CPD-4184	right
3.5.2.17-RXN	5-HYDROXYISOURATE	left
3.5.2.17-RXN	WATER	left
3.5.2.17-RXN	PROTON	right
3.5.2.17-RXN	CPD-5821	right
DXPREDISOM-RXN	2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	left
DXPREDISOM-RXN	NADP	left
DXPREDISOM-RXN	DEOXYXYLULOSE-5P	right
DXPREDISOM-RXN	NADPH	right
DXPREDISOM-RXN	PROTON	right
RXN-4308	CPD-4205	left
RXN-4308	OXYGEN-MOLECULE	left
RXN-4308	Red-NADPH-Hemoprotein-Reductases	left
RXN-4308	CPD-4206	right
RXN-4308	Ox-NADPH-Hemoprotein-Reductases	right
RXN-4308	WATER	right
RXN-12453	CPD-13465	left
RXN-12453	NAD	left
RXN-12453	CPD-13455	right
RXN-12453	NADH	right
RXN-12453	PROTON	right
RXN-16939	GERANIOL	left
RXN-16939	CPD-12575	left
RXN-16939	CPD-18262	right
RXN-16939	UDP	right
RXN-16939	PROTON	right
RXN-16406	CPD-17646	left
RXN-16406	NADP	left
RXN-16406	CPD-17645	right
RXN-16406	NADPH	right
RXN-16406	PROTON	right
2.7.1.149-RXN	1-PHOSPHATIDYL-1D-MYO-INOSITOL-5-PHOSPHA	left
2.7.1.149-RXN	ATP	left
2.7.1.149-RXN	PHOSPHATIDYL-MYO-INOSITOL-45-BISPHOSPHA	right
2.7.1.149-RXN	ADP	right
2.7.1.149-RXN	PROTON	right
RXN-18667	BENZOYLCOA	left
RXN-18667	BUTANOL	left
RXN-18667	CPD-19955	right
RXN-18667	CO-A	right
RXN-11626	CPD-12587	left
RXN-11626	CTP	left
RXN-11626	FARNESYL-PP	right
RXN-11626	CDP	right
RXN-8393	CPD-17285	left
RXN-8393	OXYGEN-MOLECULE	left
RXN-8393	Donor-H2	left
RXN-8393	CPD-17286	right
RXN-8393	WATER	right
RXN-8393	Acceptor	right
RXN-8360	CPD-8157	left
RXN-8360	OXYGEN-MOLECULE	left
RXN-8360	FERROCYTOCHROME-B5	left
RXN-8360	PROTON	left
RXN-8360	CPD-8158	right
RXN-8360	WATER	right
RXN-8360	FERRICYTOCHROME-B5	right
RXN-4641	CPD-4207	left
RXN-4641	WATER	left
RXN-4641	FAD	left
RXN-4641	PROTON	left
RXN-4641	ADENOSINE	right
RXN-4641	PRENAL	right
RXN-4641	FADH2	right
