reaction_id	PlantCyc.ID	side
RXN-9536	NADPH	right
RXN-9536	PROTON	right
NADH-DEHYDROGENASE-RXN	PROTON	left
NADH-DEHYDROGENASE-RXN	NADH	left
NADH-DEHYDROGENASE-RXN	Acceptor	left
NADH-DEHYDROGENASE-RXN	NAD	right
NADH-DEHYDROGENASE-RXN	Donor-H2	right
PRUNASIN-BETA-GLUCOSIDASE-RXN	WATER	left
PRUNASIN-BETA-GLUCOSIDASE-RXN	CPD-553	left
PRUNASIN-BETA-GLUCOSIDASE-RXN	CPD-12702	right
PRUNASIN-BETA-GLUCOSIDASE-RXN	Glucopyranose	right
RXN-14658	S-ADENOSYLMETHIONINE	left
RXN-14658	CPD-15480	left
RXN-14658	PROTON	right
RXN-14658	ADENOSYL-HOMO-CYS	right
RXN-14658	CPD-15481	right
RXN-15384	CPD-16620	left
RXN-15384	Red-NADPH-Hemoprotein-Reductases	left
RXN-15384	OXYGEN-MOLECULE	left
RXN-15384	CPD-16622	right
RXN-15384	Ox-NADPH-Hemoprotein-Reductases	right
RXN-15384	WATER	right
RXN-14484	CPD-15361	left
RXN-14484	NADP	left
RXN-14484	CPD-14300	right
RXN-14484	NADPH	right
RXN-14484	PROTON	right
RXN-13922	S-ADENOSYLMETHIONINE	left
RXN-13922	CPD-14942	left
RXN-13922	CPD-14943	right
RXN-13922	ADENOSYL-HOMO-CYS	right
RXN-13922	PROTON	right
RXN-16173	CPD-17422	left
RXN-16173	Red-NADPH-Hemoprotein-Reductases	left
RXN-16173	OXYGEN-MOLECULE	left
RXN-16173	CPD-718	right
RXN-16173	Ox-NADPH-Hemoprotein-Reductases	right
RXN-16173	WATER	right
FLAVONOID-3-MONOOXYGENASE-RXN	Flavonoids	left
FLAVONOID-3-MONOOXYGENASE-RXN	OXYGEN-MOLECULE	left
FLAVONOID-3-MONOOXYGENASE-RXN	Red-NADPH-Hemoprotein-Reductases	left
FLAVONOID-3-MONOOXYGENASE-RXN	3prime-Hydroxy-Flavonoids	right
FLAVONOID-3-MONOOXYGENASE-RXN	WATER	right
FLAVONOID-3-MONOOXYGENASE-RXN	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11173	CPD-12114	left
RXN-11173	CPD-12111	right
RXN-11173	CO-A	right
RXN-13299	CPD-14276	left
RXN-13299	NADP	left
RXN-13299	CPD-10283	right
RXN-13299	NADPH	right
RXN-13299	PROTON	right
RXN-8205	CPD-12575	left
RXN-8205	CPD-16541	left
RXN-8205	CPD-7714	right
RXN-8205	UDP	right
RXN-14503	CPD-15377	left
RXN-14503	D-Xylopyranose	right
RXN-8326	CPD-8091	left
RXN-8326	OXYGEN-MOLECULE	left
RXN-8326	FERROCYTOCHROME-B5	left
RXN-8326	PROTON	left
RXN-8326	CPD-8092	right
RXN-8326	WATER	right
RXN-8326	FERRICYTOCHROME-B5	right
PHOSPHATIDATE-PHOSPHATASE-RXN	WATER	left
PHOSPHATIDATE-PHOSPHATASE-RXN	L-PHOSPHATIDATE	left
PHOSPHATIDATE-PHOSPHATASE-RXN	Pi	right
PHOSPHATIDATE-PHOSPHATASE-RXN	DIACYLGLYCEROL	right
RXN-13918	S-ADENOSYLMETHIONINE	left
RXN-13918	CPD-14936	left
RXN-13918	CPD-14941	right
RXN-13918	ADENOSYL-HOMO-CYS	right
RXN-13918	PROTON	right
RXN-16190	CPD-9317	left
RXN-16190	WATER	left
RXN-16190	CPD-17436	right
RXN-16190	GLT	right
RXN-19656	S-ADENOSYLMETHIONINE	left
RXN-19656	CPD-19097	left
RXN-19656	ADENOSYL-HOMO-CYS	right
RXN-19656	CPD-21288	right
RXN-19656	PROTON	right
RXN-7631	CPD-6978	left
RXN-7631	Red-NADPH-Hemoprotein-Reductases	left
RXN-7631	OXYGEN-MOLECULE	left
RXN-7631	CPD-6981	right
RXN-7631	Ox-NADPH-Hemoprotein-Reductases	right
RXN-7631	WATER	right
RXN-7571	HIS	left
RXN-7571	PYRUVATE	left
RXN-7571	IMIDAZOLE-PYRUVATE	right
RXN-7571	L-ALPHA-ALANINE	right
3.2.1.141-RXN	MALTOOLIGOSYLTREHALOSE	left
3.2.1.141-RXN	WATER	left
3.2.1.141-RXN	Maltodextrins	right
3.2.1.141-RXN	TREHALOSE	right
RXN-11469	CPD-7727	left
RXN-11469	WATER	left
RXN-11469	CPD-693	right
RXN-11469	Glucopyranose	right
RXN-11469	PROTON	right
RXN-12695	CPD-13683	left
RXN-12695	MALONYL-COA	left
RXN-12695	CPD-13685	right
RXN-12695	CO-A	right
RXN-20065	CPD-578	left
RXN-20065	WATER	left
RXN-20065	CARBAMATE	right
RXN-20065	PROTON	right
RXN-9170	CPD-9734	left
RXN-9170	CPD-9735	right
RXN-5164	CPD-4943	left
RXN-5164	NADP	left
RXN-5164	CPD-4942	right
RXN-5164	NADPH	right
RXN-5164	PROTON	right
RXN-3167	5-O-INDOL-3-YLACETYL-MYO-ETCETERA	left
RXN-3167	WATER	left
RXN-3167	CPD-165	right
RXN-3167	D-galactopyranose	right
RXN-9045	CPD-1722	left
RXN-9045	Red-NADPH-Hemoprotein-Reductases	left
RXN-9045	OXYGEN-MOLECULE	left
RXN-9045	CPD-9523	right
RXN-9045	Ox-NADPH-Hemoprotein-Reductases	right
RXN-9045	WATER	right
RXN0-2022	PROTON	left
RXN0-2022	PYRUVATE	left
RXN0-2022	ACETALD	left
RXN0-2022	ACETOIN	right
RXN0-2022	CARBON-DIOXIDE	right
4.3.1.17-RXN	SER	left
4.3.1.17-RXN	PYRUVATE	right
4.3.1.17-RXN	AMMONIUM	right
1.14.13.118-RXN	VAL	left
1.14.13.118-RXN	OXYGEN-MOLECULE	left
1.14.13.118-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.118-RXN	2-METHYLPROPANAL-OXIME	right
1.14.13.118-RXN	Ox-NADPH-Hemoprotein-Reductases	right
1.14.13.118-RXN	CARBON-DIOXIDE	right
1.14.13.118-RXN	WATER	right
RXN-10940	MI-HEXAKISPHOSPHATE	left
RXN-10940	WATER	left
RXN-10940	MI-PENTAKISPHOSPHATE	right
RXN-10940	Pi	right
RXN-4263	CPD-3941	left
RXN-4263	CPD-698	right
RXN-13977	CPD-14969	left
RXN-13977	P-COUMAROYL-COA	left
RXN-13977	CPD-14993	right
RXN-13977	CO-A	right
RXN-8555	FARNESYL-PP	left
RXN-8555	CPD-8748	right
RXN-8555	PPI	right
RXN-13849	S-ADENOSYLMETHIONINE	left
RXN-13849	CPD-14861	left
RXN-13849	CPD-14862	right
RXN-13849	ADENOSYL-HOMO-CYS	right
RXN-13849	PROTON	right
RXN-1125	SINAPYL-ALCOHOL	left
RXN-1125	NADP	left
RXN-1125	SINAPALDEHYDE	right
RXN-1125	NADPH	right
RXN-1125	PROTON	right
RXN-19636	CPD-21265	left
RXN-19636	OXYGEN-MOLECULE	left
RXN-19636	Red-NADPH-Hemoprotein-Reductases	left
RXN-19636	CPD-21266	right
RXN-19636	WATER	right
RXN-19636	Ox-NADPH-Hemoprotein-Reductases	right
RXN18C3-8	CPD-17697	left
RXN18C3-8	NADP	left
RXN18C3-8	CPD-22265	right
RXN18C3-8	NADPH	right
RXN18C3-8	PROTON	right
RXN0-2921	METHYLENE-THF-GLU-N	left
RXN0-2921	GLT	left
RXN0-2921	ATP	left
RXN0-2921	METHYLENE-THF-GLU-N	right
RXN0-2921	Pi	right
RXN0-2921	ADP	right
RXN-18207	CPD-19490	left
RXN-18207	PROTON	left
RXN-18207	CPDQT-28	right
RXN-18207	CARBON-DIOXIDE	right
RXN-13893	CPD-14902	left
RXN-13893	PROTON	left
RXN-13893	NADPH	left
RXN-13893	CPD-14901	right
RXN-13893	NADP	right
--MENTHOL-DEHYDROGENASE-RXN	NADP	left
--MENTHOL-DEHYDROGENASE-RXN	--MENTHOL	left
--MENTHOL-DEHYDROGENASE-RXN	PROTON	right
--MENTHOL-DEHYDROGENASE-RXN	CPD-1909	right
--MENTHOL-DEHYDROGENASE-RXN	NADPH	right
RXN-8322	CPD-8091	left
RXN-8322	OXYGEN-MOLECULE	left
RXN-8322	FERROCYTOCHROME-B5	left
RXN-8322	PROTON	left
RXN-8322	CPD-2182	right
RXN-8322	WATER	right
RXN-8322	FERRICYTOCHROME-B5	right
RXN-11267	S-ADENOSYLMETHIONINE	left
RXN-11267	CL-	left
RXN-11267	ADENOSYL-HOMO-CYS	right
RXN-11267	CPD-845	right
RXN-9533	R-3-hydroxydodecanoyl-ACPs	left
RXN-9533	Dodec-2-enoyl-ACPs	right
RXN-9533	WATER	right
TRANS-RXN-206	XANTHINE	left
TRANS-RXN-206	PROTON	left
TRANS-RXN-206	XANTHINE	right
TRANS-RXN-206	PROTON	right
RXN-1726	CPD-2184	left
RXN-1726	OXYGEN-MOLECULE	left
RXN-1726	Reduced-ferredoxins	left
RXN-1726	PROTON	left
RXN-1726	CPD-2185	right
RXN-1726	WATER	right
RXN-1726	Oxidized-ferredoxins	right
RXN-8166	L-PIPECOLATE	left
RXN-8166	NAD-P-OR-NOP	left
RXN-8166	DELTA1-PIPERIDEINE-2-CARBOXYLATE	right
RXN-8166	NADH-P-OR-NOP	right
RXN-8166	PROTON	right
RXN-11233	CPD-12189	left
RXN-11233	WATER	left
RXN-11233	CPD-12170	right
RXN-11233	PROTON	right
SULFITE-OXIDASE-RXN	OXYGEN-MOLECULE	left
SULFITE-OXIDASE-RXN	WATER	left
SULFITE-OXIDASE-RXN	SO3	left
SULFITE-OXIDASE-RXN	HYDROGEN-PEROXIDE	right
SULFITE-OXIDASE-RXN	SULFATE	right
RXN-11443	CPD-12406	left
RXN-11443	WATER	left
RXN-11443	CPDQT-415	right
RXN-11443	CPD-12607	right
RXN4FS-1	CDP-N-METHYLETHANOLAMIN	left
RXN4FS-1	DIACYLGLYCEROL	left
RXN4FS-1	CPD-405	right
RXN4FS-1	CMP	right
RXN4FS-1	PROTON	right
RXNQT-4383	STEAROYL-COA	left
RXNQT-4383	GLYCEROL-3P	left
RXNQT-4383	CPD0-2113	right
RXNQT-4383	CO-A	right
RXN-14434	CPD1F-766	left
RXN-14434	CPD-15283	left
RXN-14434	CPD-15005	right
RXN-14434	4-hydroxybenzoate	right
RXN-13507	CPD-90	left
RXN-13507	Red-NADPH-Hemoprotein-Reductases	left
RXN-13507	OXYGEN-MOLECULE	left
RXN-13507	CPD-14493	right
RXN-13507	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13507	WATER	right
RXN-13507	PROTON	right
1.14.13.36-RXN	4-COUMAROYLQUINATE	left
1.14.13.36-RXN	OXYGEN-MOLECULE	left
1.14.13.36-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.36-RXN	CAFFEOYLQUINATE	right
1.14.13.36-RXN	WATER	right
1.14.13.36-RXN	Ox-NADPH-Hemoprotein-Reductases	right
1.2.1.1-RXN	FORMALDEHYDE	left
1.2.1.1-RXN	GLUTATHIONE	left
1.2.1.1-RXN	NAD	left
1.2.1.1-RXN	PROTON	right
1.2.1.1-RXN	NADH	right
1.2.1.1-RXN	CPD-548	right
RXN-8574	FARNESYL-PP	left
RXN-8574	CPD-8764	right
RXN-8574	PPI	right
3-OXOACYL-ACP-SYNTH-RXN	Saturated-Fatty-Acyl-ACPs	left
3-OXOACYL-ACP-SYNTH-RXN	MALONYL-ACP	left
3-OXOACYL-ACP-SYNTH-RXN	PROTON	left
3-OXOACYL-ACP-SYNTH-RXN	ACP	right
3-OXOACYL-ACP-SYNTH-RXN	B-KETOACYL-ACP	right
3-OXOACYL-ACP-SYNTH-RXN	CARBON-DIOXIDE	right
RXN-9751	CPD-12575	left
RXN-9751	CPD-10455	left
RXN-9751	CPD-10456	right
RXN-9751	UDP	right
RXN-9751	PROTON	right
1.14.13.93-RXN	CPD-693	left
1.14.13.93-RXN	Red-NADPH-Hemoprotein-Reductases	left
1.14.13.93-RXN	OXYGEN-MOLECULE	left
1.14.13.93-RXN	CPD-7234	right
1.14.13.93-RXN	Ox-NADPH-Hemoprotein-Reductases	right
1.14.13.93-RXN	WATER	right
RXN0-5245	FUM	left
RXN0-5245	PROTON	left
RXN0-5245	E-	left
RXN0-5245	SUC	right
RXN-4304	CPD-4201	left
RXN-4304	OXYGEN-MOLECULE	left
RXN-4304	Red-NADPH-Hemoprotein-Reductases	left
RXN-4304	CPD-4202	right
RXN-4304	Ox-NADPH-Hemoprotein-Reductases	right
RXN-4304	WATER	right
RXN-10885	VANILLATE	left
RXN-10885	GLT	left
RXN-10885	ATP	left
RXN-10885	PROTON	right
RXN-10885	CPD-11845	right
RXN-10885	AMP	right
RXN-10885	PPI	right
RXN-19157	CPD-20653	left
RXN-19157	Donor-H2	left
RXN-19157	CPD-20661	right
RXN-19157	Acceptor	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	LEUCOPELARGONIDIN-CMPD	left
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	NADP	left
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	DIHYDROKAEMPFEROL-CMPD	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	NADPH	right
DIHYDROKAEMPFEROL-4-REDUCTASE-RXN	PROTON	right
RXN-10876	CPD-634	left
RXN-10876	PAPS	left
RXN-10876	3-5-ADP	right
RXN-10876	CPD-19795	right
RXN-10876	PROTON	right
RXN-11526	CPD-12491	left
RXN-11526	NAD-P-OR-NOP	left
RXN-11526	CPD-12490	right
RXN-11526	NADH-P-OR-NOP	right
RXN-11526	PROTON	right
RXN-15391	CPD-16625	left
RXN-15391	CPD-12575	left
RXN-15391	CPD-16623	right
RXN-15391	UDP	right
RXN-15391	PROTON	right
RXN-14750	S-ADENOSYLMETHIONINE	left
RXN-14750	CPD-15486	left
RXN-14750	PROTON	right
RXN-14750	CPD-15631	right
RXN-14750	ADENOSYL-HOMO-CYS	right
RXN-13191	MG-PROTOPORPHYRIN-MONOMETHYL-ESTER	left
RXN-13191	NADPH	left
RXN-13191	PROTON	left
RXN-13191	OXYGEN-MOLECULE	left
RXN-13191	DIVINYL-PROTOCHLOROPHYLLIDE-A	right
RXN-13191	NADP	right
RXN-13191	WATER	right
RXN-5109	GERANYL-PP	left
RXN-5109	CPD-4889	right
RXN-5109	PPI	right
XANPRIBOSYLTRAN-RXN	XANTHOSINE-5-PHOSPHATE	left
XANPRIBOSYLTRAN-RXN	PPI	left
XANPRIBOSYLTRAN-RXN	XANTHINE	right
XANPRIBOSYLTRAN-RXN	PRPP	right
RXNN-404	CPD-237	left
RXNN-404	WATER	left
RXNN-404	INDOLE_ACETATE_AUXIN	right
RXNN-404	AMMONIUM	right
RXN-13016	CPD-14046	left
RXN-13016	PROTON	left
RXN-13016	3-METHYLTHIOPROPANALDOXIME	right
RXN-13016	WATER	right
RXN-13016	CARBON-DIOXIDE	right
RXN-24306	CPD-26894	left
RXN-24306	OXYGEN-MOLECULE	left
RXN-24306	Red-NADPH-Hemoprotein-Reductases	left
RXN-24306	CPD-26897	right
RXN-24306	WATER	right
RXN-24306	Ox-NADPH-Hemoprotein-Reductases	right
RXN-1406	N-HYDROXYL-TRYPTAMINE	left
RXN-1406	Acceptor	left
RXN-1406	INDOLE-3-ACETALDOXIME	right
RXN-1406	Donor-H2	right
RXN-13187	TYR	left
RXN-13187	OXYGEN-MOLECULE	left
RXN-13187	Red-NADPH-Hemoprotein-Reductases	left
RXN-13187	CPD-2205	right
RXN-13187	Ox-NADPH-Hemoprotein-Reductases	right
RXN-13187	CARBON-DIOXIDE	right
RXN-13187	WATER	right
RXN-9518	R-3-hydroxyhexanoyl-ACPs	left
RXN-9518	NADP	left
RXN-9518	3-oxo-hexanoyl-ACPs	right
RXN-9518	NADPH	right
RXN-9518	PROTON	right
RXN-4243	CPD-4143	left
RXN-4243	Red-NADPH-Hemoprotein-Reductases	left
RXN-4243	OXYGEN-MOLECULE	left
RXN-4243	CPD-4162	right
RXN-4243	Ox-NADPH-Hemoprotein-Reductases	right
RXN-4243	WATER	right
RXN-21154	CPD-12180	left
RXN-21154	WATER	left
RXN-21154	CPD-22759	right
RXN-21154	CO-A	right
RXN-21154	PROTON	right
2KETO-3METHYLVALERATE-RXN	2-KETO-3-METHYL-VALERATE	left
2KETO-3METHYLVALERATE-RXN	NAD	left
2KETO-3METHYLVALERATE-RXN	CO-A	left
2KETO-3METHYLVALERATE-RXN	2-METHYL-BUTYRYL-COA	right
2KETO-3METHYLVALERATE-RXN	NADH	right
2KETO-3METHYLVALERATE-RXN	CARBON-DIOXIDE	right
RXN-5470	CPD-5168	left
RXN-5470	CPD-166	left
RXN-5470	CPD-5169	right
RXN-5470	DOLICHOLP	right
RXN-5470	PROTON	right
RXN-11385	CPD1F-137	left
RXN-11385	Red-NADPH-Hemoprotein-Reductases	left
RXN-11385	OXYGEN-MOLECULE	left
RXN-11385	CPD-12351	right
RXN-11385	Ox-NADPH-Hemoprotein-Reductases	right
RXN-11385	WATER	right
RXN0-5305	CPD0-1108	left
RXN0-5305	CPD-15818	right
RXN-15523	334578-HEXAHYDROXYFLAVONE	left
RXN-15523	CPD-12575	left
RXN-15523	CPD-16762	right
RXN-15523	UDP	right
RXN-15523	PROTON	right
RXN-9336	CPD-674	left
RXN-9336	NAD	left
RXN-9336	WATER	left
RXN-9336	BENZOATE	right
RXN-9336	ACET	right
RXN-9336	NADH	right
RXN-9336	PROTON	right
RXN-17900	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	left
RXN-17900	AMMONIA	left
RXN-17900	D-ERYTHRO-IMIDAZOLE-GLYCEROL-P	right
RXN-17900	AICAR	right
RXN-17900	WATER	right
RXN-8713	TYRAMINE	left
RXN-8713	CINNAMOYL-COA	left
RXN-8713	PROTON	right
RXN-8713	CPD-8941	right
RXN-8713	CO-A	right
RXN-10746	CPD-8785	left
RXN-10746	Red-NADPH-Hemoprotein-Reductases	left
RXN-10746	OXYGEN-MOLECULE	left
RXN-10746	CPD-260	right
RXN-10746	Ox-NADPH-Hemoprotein-Reductases	right
RXN-10746	WATER	right
DTDPGLUCOSEPP-RXN	PROTON	left
DTDPGLUCOSEPP-RXN	GLC-1-P	left
DTDPGLUCOSEPP-RXN	TTP	left
DTDPGLUCOSEPP-RXN	DTDP-D-GLUCOSE	right
DTDPGLUCOSEPP-RXN	PPI	right
RXN-11541	CPD-697	left
RXN-11541	OXYGEN-MOLECULE	left
RXN-11541	Donor-H2	left
RXN-11541	CPD-12501	right
RXN-11541	WATER	right
RXN-11541	Acceptor	right
RXN-10938	1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH	left
RXN-10938	WATER	left
RXN-10938	CPD-177	right
RXN-10938	Pi	right
RXN-12805	S-ADENOSYLMETHIONINE	left
RXN-12805	CPD-83	left
RXN-12805	ADENOSYL-HOMO-CYS	right
RXN-12805	CPD-6959	right
RXN-12805	PROTON	right
RXN-7740	CPD-7061	left
RXN-7740	OXYGEN-MOLECULE	left
RXN-7740	Reduced-ferredoxins	left
RXN-7740	PROTON	left
RXN-7740	CPD-7063	right
RXN-7740	Oxidized-ferredoxins	right
RXN-4303	CPD-4211	left
RXN-4303	ATP	left
RXN-4303	CPD-4201	right
RXN-4303	PPI	right
4.4.1.14-RXN	S-ADENOSYLMETHIONINE	left
4.4.1.14-RXN	PROTON	right
4.4.1.14-RXN	5-METHYLTHIOADENOSINE	right
4.4.1.14-RXN	CPD-68	right
RXN-15509	Protein-Histidines	left
RXN-15509	23-DIPHOSPHOGLYCERATE	left
RXN-15509	Protein-pi-phospho-L-histidines	right
RXN-15509	CPD-16758	right
RXN-4881	ENT-COPALYL-DIPHOSPHATE	left
RXN-4881	CPD-4751	right
RXN-4881	PPI	right
RXN-14693	D-Glucopyranuronate	left
RXN-14693	CPD-15530	right
RXNIO2-7	CPD-2190	left
RXNIO2-7	PROTON	right
RXNIO2-7	CPDIO2-9	right
RXN-15537	S-ADENOSYLMETHIONINE	left
RXN-15537	CPD-16550	left
RXN-15537	CPD-15281	right
RXN-15537	ADENOSYL-HOMO-CYS	right
RXN-15537	PROTON	right
RXN-8623	DOPAMINE	left
RXN-8623	OXYGEN-MOLECULE	left
RXN-8623	CPD-8851	right
RXN-8623	WATER	right
RXN-1401	TRYPTAMINE	left
RXN-1401	WATER	left
RXN-1401	OXYGEN-MOLECULE	left
RXN-1401	AMMONIUM	right
RXN-1401	INDOLE_ACETALDEHYDE	right
RXN-1401	HYDROGEN-PEROXIDE	right
RXN-10878	PAPS	left
RXN-10878	CPD-11835	left
RXN-10878	3-5-ADP	right
RXN-10878	24-Epibrassinolide-Sulfates	right
RXN0-724	FORMATE	left
RXN0-724	UTP	left
RXN0-724	PROTON	left
RXN0-724	DUTP	right
RXN0-724	CARBON-DIOXIDE	right
RXN0-724	WATER	right
RXN-22736	CPD-18238	left
RXN-22736	AMMONIA	left
RXN-22736	CARBAMATE	right
RXN-22736	Pi	right
RXN-22736	PROTON	right
12-ALPHA-L-FUCOSIDASE-RXN	WATER	left
12-ALPHA-L-FUCOSIDASE-RXN	CPD-8198	left
12-ALPHA-L-FUCOSIDASE-RXN	L-Fucopyranoses	right
12-ALPHA-L-FUCOSIDASE-RXN	METHYL-BETA-D-GALACTOSIDE	right
RXN-11417	CPDQT-405	left
RXN-11417	OXYGEN-MOLECULE	left
RXN-11417	Red-NADPH-Hemoprotein-Reductases	left
RXN-11417	CPD-12398	right
RXN-11417	WATER	right
RXN-11417	Ox-NADPH-Hemoprotein-Reductases	right
TRANS-RXN-171	FE+2	left
TRANS-RXN-171	FE+2	right
RXN-9666	OLEOYL-COA	left
RXN-9666	WATER	left
RXN-9666	PROTON	right
RXN-9666	OLEATE-CPD	right
RXN-9666	CO-A	right
RXN-7243	CPD-534	left
RXN-7243	WATER	left
RXN-7243	CPD-6742	right
RXN-7243	Pi	right
RXN-16150	CPD-15365	left
RXN-16150	Glycerolipids	left
RXN-16150	CPD-17397	right
RXN-16150	CO-A	right
RXN-2947	INDOLE_ACETATE_AUXIN	left
RXN-2947	GLT	left
RXN-2947	ATP	left
RXN-2947	PROTON	right
RXN-2947	INDOLE-3-ACETYL-GLU	right
RXN-2947	AMP	right
RXN-2947	PPI	right
PREPHENATE-TRANSAMINE-RXN	CPD-659	left
PREPHENATE-TRANSAMINE-RXN	2-KETOGLUTARATE	left
PREPHENATE-TRANSAMINE-RXN	PREPHENATE	right
PREPHENATE-TRANSAMINE-RXN	GLT	right
KETOISOCAPROATE-RXN	2K-4CH3-PENTANOATE	left
KETOISOCAPROATE-RXN	BCAA-dehydrogenase-lipoyl	left
KETOISOCAPROATE-RXN	PROTON	left
KETOISOCAPROATE-RXN	BCAA-dehydrogenase-3MB-DH-lipoyl	right
KETOISOCAPROATE-RXN	CARBON-DIOXIDE	right
RXN-9951	THREO-DS-ISO-CITRATE	left
RXN-9951	NADP	left
RXN-9951	OXALO-SUCCINATE	right
RXN-9951	NADPH	right
RXN-9951	PROTON	right
GLYC3PDEHYDROG-RXN	GLYCEROL-3P	left
GLYC3PDEHYDROG-RXN	UBIQUINONE-8	left
GLYC3PDEHYDROG-RXN	CPD-9956	right
GLYC3PDEHYDROG-RXN	DIHYDROXY-ACETONE-PHOSPHATE	right
RXN-5642	S-ADENOSYLMETHIONINE	left
RXN-5642	CPD-406	left
RXN-5642	PROTON	right
RXN-5642	CPD-5441	right
RXN-5642	ADENOSYL-HOMO-CYS	right
RXN-7815	CPD-12575	left
RXN-7815	CPD-7090	left
RXN-7815	UDP	right
RXN-7815	CPD-7117	right
RXN-7815	PROTON	right
DXS-RXN	PROTON	left
DXS-RXN	PYRUVATE	left
DXS-RXN	GAP	left
DXS-RXN	DEOXYXYLULOSE-5P	right
DXS-RXN	CARBON-DIOXIDE	right
RXN-15289	LUTEOLIN-7-O-BETA-D-GLUCURONOSYL-1-2	left
RXN-15289	WATER	left
RXN-15289	LUTEOLIN-7-O-BETA-D-DIGLUCURONIDE	right
RXN-15289	CPD-12521	right
2.1.1.82-RXN	S-ADENOSYLMETHIONINE	left
2.1.1.82-RXN	3457-TETRAHYDROXY-3-METHOXYFLAVONE	left
2.1.1.82-RXN	ADENOSYL-HOMO-CYS	right
2.1.1.82-RXN	345-TRIHYDROXY-37-DIMETHOXYFLAVONE	right
RXN-20082	ATP	left
RXN-20082	L-glutamyl-tRNAGln	left
RXN-20082	5-Phosphooxy-L-glutamyl-tRNAGlln	right
RXN-20082	ADP	right
RXN-16194	CPD-17443	left
RXN-16194	WATER	left
RXN-16194	CPD-9298	right
RXN-16194	GLT	right
2-OXOGLUTARATE-SYNTHASE-RXN	2-KETOGLUTARATE	left
2-OXOGLUTARATE-SYNTHASE-RXN	CO-A	left
2-OXOGLUTARATE-SYNTHASE-RXN	Oxidized-ferredoxins	left
2-OXOGLUTARATE-SYNTHASE-RXN	SUC-COA	right
2-OXOGLUTARATE-SYNTHASE-RXN	CARBON-DIOXIDE	right
2-OXOGLUTARATE-SYNTHASE-RXN	Reduced-ferredoxins	right
2-OXOGLUTARATE-SYNTHASE-RXN	PROTON	right
2.4.1.143-RXN	UDP-N-ACETYL-D-GLUCOSAMINE	left
2.4.1.143-RXN	2-N-linked-Glycan	left
2.4.1.143-RXN	2-2-N-linked-Glycan	right
2.4.1.143-RXN	UDP	right
2.4.1.143-RXN	PROTON	right
RXN-10567	CPD-11293	left
RXN-10567	PPI	right
RXN-10567	CPD-11377	right
2.4.1.82-RXN	CPD-458	left
2.4.1.82-RXN	SUCROSE	left
2.4.1.82-RXN	MYO-INOSITOL	right
2.4.1.82-RXN	CPD-1099	right
RXN-9811	CPD-10517	left
RXN-9811	CPD-10518	right
RXN1F-162	CPD1F-95	left
RXN1F-162	2-KETOGLUTARATE	left
RXN1F-162	OXYGEN-MOLECULE	left
RXN1F-162	CPD1F-97	right
RXN1F-162	SUC	right
RXN1F-162	CARBON-DIOXIDE	right
RXN-20587	CPD-22269	left
RXN-20587	NADP	left
RXN-20587	CPD-22268	right
RXN-20587	NADPH	right
RXN-20587	PROTON	right
RXNIO2-11	L-1-PHOSPHATIDYL-ETHANOLAMINE	left
RXNIO2-11	WATER	left
RXNIO2-11	L-PHOSPHATIDATE	right
RXNIO2-11	ETHANOL-AMINE	right
RXNIO2-11	PROTON	right
BENZOATE--COA-LIGASE-RXN	BENZOATE	left
BENZOATE--COA-LIGASE-RXN	CO-A	left
BENZOATE--COA-LIGASE-RXN	ATP	left
BENZOATE--COA-LIGASE-RXN	BENZOYLCOA	right
BENZOATE--COA-LIGASE-RXN	PPI	right
BENZOATE--COA-LIGASE-RXN	AMP	right
RXN-20972	CPD-22613	left
RXN-20972	Red-NADPH-Hemoprotein-Reductases	left
RXN-20972	OXYGEN-MOLECULE	left
RXN-20972	CPD-22614	right
RXN-20972	Ox-NADPH-Hemoprotein-Reductases	right
RXN-20972	WATER	right
RXN-1481	CPD-1962	left
RXN-1481	NADP	left
RXN-1481	WATER	left
RXN-1481	LEUCOPELARGONIDIN-CMPD	right
RXN-1481	NADPH	right
RXN-1481	PROTON	right
RXN-12257	BENZOATE	left
RXN-12257	OXYGEN-MOLECULE	left
RXN-12257	NADPH	left
RXN-12257	PROTON	left
RXN-12257	CPD-13172	right
RXN-12257	NADP	right
R241-RXN	3-PHENYLPROPIONATE	left
R241-RXN	ATP	left
R241-RXN	CO-A	left
R241-RXN	CPD-503	right
R241-RXN	AMP	right
R241-RXN	PPI	right
RXN-8604	FARNESYL-PP	left
RXN-8604	CPD-8803	right
RXN-8604	PPI	right
RXN-8474	CPD-12575	left
RXN-8474	CPD-8667	left
RXN-8474	PROTON	right
RXN-8474	CPD-8665	right
RXN-8474	UDP	right
RXN18C3-27	SUCROSE	left
RXN18C3-27	CPD-10267	left
RXN18C3-27	CPD-19020	right
RXN18C3-27	CO-A	right
