Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
CPD-6221	CPD-6221	gibberellin A 13	378.1678531893					C20H23O7			plantcyc <https://plantcyc.org/>	GA13	378.1678531893	C=C1([C@H]2(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)([C@@H](O)CC[C@@](C(=O)[O-])([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))		UYRCHWLYXIQJKK-HMRRIYTKSA-K							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	phosphoribulosylformimino-AICAR-phosphate	577.08223818					C15H21N5O15P2			plantcyc <https://plantcyc.org/>	5-[(5-phospho-1-deoxy-beta-D-ribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide // N-(5'-phospho-D-1'-ribulosylformimino)-5-amino-1-(5''-phosphoribosyl)-4-imidazolecarboxamide // phosphoribulosylformiminoAICAR-phosphate // phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribotide phosphate // phosphoribulosyl-formimino-5-aminoimidazole-4-carboxamide ribonucleotide phosphate // PRFAR // N-(5'phospho-D-1'-ribulosylformimino)-5-amino-1-(5-phosphoribosyl)-4-imidazolecarboxamide // phosphoribulosylformimino-AICAR-P	577.08223818	C(OP(=O)([O-])[O-])[C@@H](O)[C@@H](O)C(=O)C/N=C/NC1(\N(\C=N/C(\C(=O)N)=1)[C@@H]2(O[C@H](COP([O-])([O-])=O)[C@@H](O)[C@@H](O)2))		BLKFNHOCHNCLII-GHVQHMAVSA-J	Organic compounds	Nucleosides, nucleotides, and analogues	Imidazole ribonucleosides and ribonucleotides	1-ribosyl-imidazolecarboxamides	1-ribosyl-imidazolecarboxamides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
THIAMINE-P	THIAMINE-P	thiamine phosphate	346.0864623191					C12H16N4O4PS			plantcyc <https://plantcyc.org/>	TMP // thiamin monophosphate // thiamin phosphate // thiamin-P // thiamine-Pi // ThP // thiamine monophosphate	346.0864623191	CC2(\[N+](/CC1(\C(\N)=N/C(\C)=N\C=1))=C/SC(/CCOP([O-])(=O)[O-])=2)		HZSAJDVWZRBGIF-UHFFFAOYSA-M	Organic compounds	Organoheterocyclic compounds	Diazines	Pyrimidines and pyrimidine derivatives	Thiamine phosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-19817	CPD-19817	(+)-7- epi -jasmonoyl-L-phenylalanine	357.1940083603					C21H26NO4			plantcyc <https://plantcyc.org/>	(+)-7-iso-phenylalanine L-jasmonate conjugate // (+)-7-iso-JA-L-Phe // (+)-7-iso-jasmonate-L-phenylalanine // (+)-7-iso-jasmonic acid L-phenylalanine // (+)-7-iso-jasmonic acid L-phenylalanine conjugate // (+)-7-iso-jasmonyl-L-phenylalanine // (+)-7-iso-jasmonoyl-L-phenylalanine	357.1940083603	CC\C=C/C[C@@H]1(C(=O)CC[C@@H]1CC(N[C@@H](CC2(\C=C/C=C\C=2))C([O-])=O)=O)		BYYWRCJZFSTRMQ-JNPKKTEJSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CIT	CIT	citrate	192.0270026115					C6H5O7			plantcyc <https://plantcyc.org/>	citr // cit // citric acid // 2-hydroxy-1,2,3-propanetricarboxylic acid	192.0270026115	C(=O)([O-])CC(C(=O)[O-])(O)CC(=O)[O-]		KRKNYBCHXYNGOX-UHFFFAOYSA-K	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Tricarboxylic acids and derivatives	Tricarboxylic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-2483	CPD-2483	L-cycloserine	102.0429274472					C3H7N2O2			plantcyc <https://plantcyc.org/>	L-4-amino-3-isoxazolidinone // L-4-amino-3-isoxazolidone	102.0429274472	C1(ONC(=O)[C@@H]([NH3+])1)		DYDCUQKUCUHJBH-REOHCLBHSA-O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21651	CPD-21651	7- epi - ent -eudesmane-5,11-diol	240.208930143					C15H28O2			plantcyc <https://plantcyc.org/>		240.208930143	C[C@@H]1([C@@]2(O)(C[C@H](C(O)(C)C)CC[C@](C)(CCC1)2))		DUMZYTYPNQNWMU-NEBZKDRISA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14894	CPD-14894	ergosta-5,7-dienol	398.3548660987					C28H46O			plantcyc <https://plantcyc.org/>		398.3548660987	CC(C)[C@@H](C)CC[C@@H](C)[C@H]3(CC[C@H]4(C2([C@@H]([C@@]1(C)(CC[C@H](O)CC/1=C\C=2))CC[C@](C)34)))		ZKQRGSXITBHHPC-VVQHAZRASA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18654	CPD-18654	C34-phenolphthiotriol A	534.4648104786					C34H62O4			plantcyc <https://plantcyc.org/>	(3R,4S,9R,11R)-27-(4-hydroxyphenyl)-4-methylheptacosane-3,9,11-triol	534.4648104786	CC[C@@H](O)[C@@H](C)CCCC[C@@H](O)C[C@H](O)CCCCCCCCCCCCCCCCC1(\C=C/C(/O)=C\C=1)		VVPCVZFMTFYBFJ-KXSUPTTBSA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty alcohols	Fatty alcohols	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE	2-C-methyl-D-erythritol 4-phosphate	216.039889282					C5H11O7P			plantcyc <https://plantcyc.org/>	2-methylerylthritol 4-phosphate	216.039889282	C[C@](O)(CO)[C@H](O)COP([O-])([O-])=O		XMWHRVNVKDKBRG-UHNVWZDZSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Sugar alcohols	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18175	CPD-18175	15-methylhexadecanoate	270.2558803356					C17H33O2			plantcyc <https://plantcyc.org/>	15-methylpalmitate // 15-methylpalmitic acid // 15-methylhexadecanoic acid // iso-C17:0	270.2558803356	CC(C)CCCCCCCCCCCCCC([O-])=O		IIUXHTGBZYEGHI-UHFFFAOYSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Long-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13880	CPD-13880	achilleol B	426.3861662271					C30H50O			plantcyc <https://plantcyc.org/>		426.3861662271	CC(/CC[C@@H]1(C(CC[C@@H]([C@](C)(C)1)O)=C))=C\CCC3(\[C@H]2([C@](C)(CC[C@](C)(C)C2)CCC(/C)=3))		OPDQSNQDIGJUIR-FEHKDBFISA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesquiterpenoids	Sesquiterpenoids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-18131	CPD-18131	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoate	196.0371733673					C9H7O5			plantcyc <https://plantcyc.org/>	(2E,4Z,6E)-5-formyl-2-hydroxy-8-oxoocta-2,4,6-trienoic acid	196.0371733673	C(=O)/C=C/C(/C=O)=C/C=C(C([O-])=O)/O		IGPCHXWXWBHSFS-WTTCWNDYSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Medium-chain fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4125	CPD-4125	avenasterol	412.3705161629					C29H48O			plantcyc <https://plantcyc.org/>		412.3705161629	C\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)C[C@H](CC=1)2))CC[C@](C)34))))/C(C)C		MCWVPSBQQXUCTB-OQTIOYDCSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Stigmastanes and derivatives	Stigmastanes and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10332	CPD-10332	gibberellin 44 (open lactone form)	364.1885886314					C20H26O6			plantcyc <https://plantcyc.org/>	gibberellin A44 open lactone // gibberellin A44 diacid // GA44 open lactone	364.1885886314	C=C1([C@@]2(O)(C[C@]3(C1)([C@H]([C@@H]4([C@@](C)(CCC[C@@](CO)([C@@H](CC2)3)4)C([O-])=O))C([O-])=O)))		AXEUUXHMKSPQAI-YTJHIPEWSA-L	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Diterpenoids	C20-gibberellin 6-carboxylic acids	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-4101	CPD-4101	24-methylidenelophenol	412.3705161629					C29H48O			plantcyc <https://plantcyc.org/>	4alpha-methyl-5alpha-ergosta-7,24-dien-3beta-ol // 24-methylenelophenol	412.3705161629	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C)[C@H](CC=1)2))CC[C@](C)34))))=C		RSMKYRDCCSNYFM-AAGDOFLISA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Ergostane steroids	Ergosterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-3161	CPD-3161	(2 R ,3 S )-2,4',5,7-tetrahydroxyisoflavanone	288.0633881178					C15H12O6			plantcyc <https://plantcyc.org/>	(2 R ,3 S )-2-hydroxy-2,3-dihydrogenistein // (2 R ,3 S )-2-hydroxyisoflavanone naringenin	288.0633881178	C3(/C=C(\C=C/C(/[C@@H]1(C(C2(/C(/O[C@@H](O)1)=C\C(\O)=C/C(/O)=2))=O))=3)/O)		UQOJAGBSKPHQOG-IUODEOHRSA-N	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Isoflavans	Isoflavanols	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
P-COUMAROYL-COA	P-COUMAROYL-COA	( E )-4-coumaroyl-CoA	913.1519878024					C30H38N7O18P3S			plantcyc <https://plantcyc.org/>	p -coumaroyl-CoA // 4-hydroxycinnamoyl-CoA // 4-coumaryl-CoA // p -coumaryl-CoA // 4-coumaroyl-CoA // trans -4-coumaroyl-CoA	913.1519878024	CC(C)(COP(OP([O-])(OC[C@@H]1([C@@H](OP([O-])([O-])=O)[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))=O)([O-])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C4(\C=C/C(/O)=C\C=4)		DMZOKBALNZWDKI-MATMFAIHSA-J	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acyl thioesters	2-enoyl CoAs	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15619	CPD-15619	aldehydo -L-fucose	164.0684734957					C6H12O5			plantcyc <https://plantcyc.org/>		164.0684734957	C[C@@H]([C@@H](O)[C@@H](O)[C@@H](C=O)O)O		PNNNRSAQSRJVSB-KCDKBNATSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexoses	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12511	CPD-12511	UDP-beta-L-arabinofuranose	536.0444556902					C14H20N2O16P2			plantcyc <https://plantcyc.org/>		536.0444556902	C(O)[C@H]1([C@H](O)[C@@H](O)[C@H](O1)OP(OP(OC[C@@H]3([C@H]([C@H]([C@H](N2(\C=C/C(=O)NC2=O))O3)O)O))(=O)[O-])(=O)[O-])		QGNZSCRNMXQWNR-IAZOVDBXSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine nucleotide sugars	Pyrimidine nucleotide sugars	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16013	CPD-16013	2-iminobutanoate	101.0476784741					C4H7NO2			plantcyc <https://plantcyc.org/>		101.0476784741	CCC(C(=O)[O-])=[NH2+]		WRBRCYPPGUCRHW-UHFFFAOYSA-N	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Fatty acids and conjugates	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-14447	CPD-14447	(2Z)-2-hydroxypenta-2,4-dienoate	114.0316940589					C5H5O3			plantcyc <https://plantcyc.org/>		114.0316940589	C=C\C=C(C([O-])=O)/O		VHTQQDXPNUTMNB-ARJAWSKDSA-M	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Fatty acids and conjugates	Unsaturated fatty acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
IMINOASPARTATE	IMINOASPARTATE	2-iminosuccinate	131.0218576541					C4H3NO4			plantcyc <https://plantcyc.org/>	2-iminobutanedioate // alpha-iminosuccinate // iminoaspartate	131.0218576541	C(=O)([O-])CC(C(=O)[O-])=N		NMUOATVLLQEYHI-UHFFFAOYSA-L	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Dicarboxylic acids and derivatives	Dicarboxylic acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-5821	CPD-5821	( S )-2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline	202.0338193239					C5H5N4O5			plantcyc <https://plantcyc.org/>	( S )-5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate // ( S )-OHCU // 4-(carbamoylamino)-5-hydroxy-2-oxo-2,5-dihydro-1H-imidazole-5-carboxylate	202.0338193239	C([C@]1(O)(NC(=O)/N=C1/NC(N)=O))(=O)[O-]		WHKYNCPIXMNTRQ-YFKPBYRVSA-M	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids and derivatives	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
THIOMORPHOLINE-3-CARBOXYLATE	THIOMORPHOLINE-3-CARBOXYLATE	thiomorpholine-3-carboxylate	147.0353992283					C5H9NO2S			plantcyc <https://plantcyc.org/>		147.0353992283	C1(SCC(C([O-])=O)[NH2+]C1)		JOKIQGQOKXGHDV-UHFFFAOYSA-N	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Alpha amino acids	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>	PlantCyc/PMN local PGDB
CPD-5401	CPD-5401	p-chloromercuriphenylsulfonate	393.9354184268					C6H4O3SCLHG			plantcyc <https://plantcyc.org/>	p -chloromercuriphenyl sulphonate // p -chloromercuriphenyl sulphonic acid // p -CMPSA // p -chloromercuriphenylsulphonate // PCMBS // 4-chloromercuribenzenesulfonate // p -chloromercuribenzenesulfonate	393.9354184268	C1(\C=C/C(/S(=O)([O-])=O)=C\C=1)[Hg]Cl		XXEBDPRHFAWOND-UHFFFAOYSA-L	Organic compounds	Benzenoids	Benzene and substituted derivatives	Benzenesulfonic acids and derivatives	Benzenesulfonic acids and derivatives	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPDQT-31	CPDQT-31	2-[(3'-methylsulfanyl)propyl]malate	222.0561942499					C8H12O5S			plantcyc <https://plantcyc.org/>	2-[(3'-methylthio)propyl]malic acid // 2-[(3'-methylthio)propyl]malate	222.0561942499	CSCCCC(O)(CC([O-])=O)C(=O)[O-]		WLOKFRZXOVZGIN-UHFFFAOYSA-L	Organic compounds	Organic acids and derivatives	Hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	Medium-chain hydroxy acids and derivatives	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-10447	CPD-10447	2-hydroxylamino-4,6-dinitrotoluene	217.0698704792					C7H7N3O5			plantcyc <https://plantcyc.org/>	2-HADNT	217.0698704792	CC1(/C(/NO)=C\C(\[N+](=O)[O-])=C/C(/[N+](=O)[O-])=1)		KONVLHWTMAMGAA-UHFFFAOYSA-N	Organic compounds	Benzenoids	Benzene and substituted derivatives	Toluenes	Dinitrotoluenes	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-13081	CPD-13081	solasodine 3-O-beta-D-glucoside	575.3822030612					C33H54NO7			plantcyc <https://plantcyc.org/>	solasodine 3-O-beta-D-glucose // beta-D-glucopyranoside, (3beta,22alpha,25R)-spirosol-5-en-3-yl // solasod-5-ene // gamma-solamargine // solasodine 3-O-beta-D-glucopyranoside	575.3822030612	C[C@H]1(C[NH2+][C@@]7(CC1)([C@@H](C)[C@H]2([C@H](C[C@@H]6([C@@]2(C)CC[C@H]3([C@@H](C\C=C4(C[C@H](CC[C@@]3(C)4)O[C@@H]5(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)5)))6)))O7)))		XMLLJGHZPHTUKK-CKSYUEDFSA-O	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Steroidal alkaloids	Spirosolanes and derivatives	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD1A0-6187	CPD1A0-6187	5-undecyl-1,2-dihydropyrrol-3-one	237.209264494					C15H27NO			plantcyc <https://plantcyc.org/>	4-keto-2-undecyl-4,5-dihydropyrrole	237.209264494	CCCCCCCCCCCC1(\NCC(\C=1)=O)		ZUNBINDVXKAJIF-UHFFFAOYSA-N	Organic compounds	Organoheterocyclic compounds	Pyrrolines		Pyrrolines	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22766	CPD-22766	14alpha-formyl-4alpha-methyl-5alpha-cholesta-8,24-dien-3beta-ol	426.3497807208					C29H46O2			plantcyc <https://plantcyc.org/>		426.3497807208	CC(C)=CCC[C@@H](C)[C@H]2(CC[C@@]3(C=O)(C4(\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\CC[C@](C)23)=4))))		VIFGWTCNTQQMHH-HUWKDVIGSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Vitamin D and derivatives	Vitamin D and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8984	CPD-8984	cis -stilbene oxide	196.0888150073					C14H12O			plantcyc <https://plantcyc.org/>		196.0888150073	C3(\C=C/C(/[C@@H]2(O[C@H](C1(\C=C/C=C\C=1))2))=C\C=3)		ARCJQKUWGAZPFX-OKILXGFUSA-N	Organic compounds	Phenylpropanoids and polyketides	Stilbenes		Stilbenes	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
