Lab.ID	BIOCYC.ID	Compound.name	mz	RT	CAS.ID	HMDB.ID	KEGG.ID	Formula	mz.pos	mz.neg	Submitter	Synonyms	monisotopic_molecular_weight	SMILES.ID	INCHI.ID	INCHIKEY.ID	Kingdom	Super_class	Class	Sub_class	direct_parent	molecular_framework	classyfire_status	classyfire_source	source
2-HYDROXYISOFLAVANONE	2-HYDROXYISOFLAVANONE	(2 R ,3 S )-2,4',7-trihydroxyisoflavanone	272.0684734957					C15H12O5			plantcyc <https://plantcyc.org/>	2,4',7-trihydroxyisoflavanone	272.0684734957	C3(\C(\[C@@H]1(C(=O)C2(\C(\O[C@@H](O)1)=C/C(/O)=C\C=2)))=C/C=C(\C=3)/O)		YACUBWOKTPOMNW-UKRRQHHQSA-N	Organic compounds	Phenylpropanoids and polyketides	Isoflavonoids	Isoflavans	Isoflavanols	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
RIBOSE-15-BISPHOSPHATE	RIBOSE-15-BISPHOSPHATE	alpha-D-ribose 1,5-bisphosphate	309.9854842483					C5H8O11P2			plantcyc <https://plantcyc.org/>	ribose-1,5-bisphosphate	309.9854842483	C(OP(=O)([O-])[O-])[C@H]1(O[C@@H]([C@@H]([C@@H]1O)O)OP([O-])(=O)[O-])		AAAFZMYJJHWUPN-TXICZTDVSA-J	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentose phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-8079	CPD-8079	1-18:1-2-16:3-monogalactosyldiacylglycerol	750.5281985964					C43H74O10			plantcyc <https://plantcyc.org/>	18:1-16:3-MGDG // 1-(9Z-octadecenoyl)-2-(7Z,10Z,13Z-hexadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol	750.5281985964	CCCCCCCC\C=C/CCCCCCCC(OC[C@H](CO[C@@H]1(O[C@@H]([C@@H]([C@@H]([C@H]1O)O)O)CO))OC(CCCCC\C=C/C\C=C/C\C=C/CC)=O)=O		ULEDCQDCQAHGFD-LUKLOYDESA-N	Organic compounds	Lipids and lipid-like molecules	Glycerolipids	Glycosylglycerols	Glycosyldiacylglycerols	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
INDOLE-3-ACETYL-ASP	INDOLE-3-ACETYL-ASP	(indol-3-yl)acetyl-L-aspartate	290.0902715703					C14H12N2O5			plantcyc <https://plantcyc.org/>	indole-3-acetyl-aspartic acid // indole-3-acetyl-Asp	290.0902715703	C(CC1(\C2(/C=C\C=C/C(/N\C=1)=2)))(N[C@H](C(=O)[O-])CC([O-])=O)=O		VAFNMNRKDDAKRM-NSHDSACASA-L							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22658	CPD-22658	arsenic triglutathione	993.1495392554					C30H45N9O18S3AS			plantcyc <https://plantcyc.org/>	ATG III // As(SG) 3	993.1495392554	C(NC([C@@H](NC(=O)CC[C@H]([NH3+])C([O-])=O)CS[As](SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)SC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(NCC([O-])=O)=O)=O)C([O-])=O		UXNWJLSRLNSHSI-QQCJEOGWSA-K	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Peptides	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1343	CPD0-1343	5-bromo-dCTP	544.9001097144					C9H11N3O13P3BR			plantcyc <https://plantcyc.org/>		544.9001097144	C(OP(OP(=O)([O-])OP(=O)([O-])[O-])(=O)[O-])[C@@H]2([C@H](C[C@H](N1(/C=C(C(/N)=N\C1=O)/Br))O2)O)		UYPHYZSNRPGPAN-RRKCRQDMSA-J	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine deoxyribonucleotides	Pyrimidine 2'-deoxyribonucleoside triphosphates	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15435	CPD-15435	(L-threonylcarbamoyl)adenylate	492.1005920584					C15H19N6O11P			plantcyc <https://plantcyc.org/>		492.1005920584	C[C@@H](O)[C@@H](C([O-])=O)NC(=O)OP(OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))([O-])=O		GHLUPQUHEIJRCU-DWVDDHQFSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Purine nucleotides	Purine ribonucleotides	Purine ribonucleoside monophosphates	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-11700	CPD-11700	1D- myo -inositol 1-diphosphate 2,3,4,5,6-pentakisphosphate	739.8277009766					C6H6O27P7			plantcyc <https://plantcyc.org/>	1-diphosinositol pentakisphosphate // iphospho-myo-inositol pentakisphosphate // 1D- myo -inositol 1-diphosphate pentakisphosphate // 1-diphospho-1D- myo -inositol 2,3,4,5,6-pentakisphosphate	739.8277009766	[C@H]1(OP(=O)([O-])[O-])([C@H](OP([O-])(=O)[O-])[C@@H](OP([O-])(=O)[O-])[C@H](OP(OP([O-])(=O)[O-])([O-])=O)[C@H](OP([O-])([O-])=O)[C@H](OP(=O)([O-])[O-])1)		UPHPWXPNZIOZJL-UOTPTPDRSA-A							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-316	CPD-316	reduced riboflavin	378.1539344596					C17H22N4O6			plantcyc <https://plantcyc.org/>	4a,5-dihydroriboflavine // 7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-4a,5-dihydroisoalloxazine // 7,8-dimethyl-10-(D-ribo-2,3,4,5-tetrahydroxypentyl)-5,10-dihydrobenzo[g]pteridine-2,4(3H,4aH)-dione	378.1539344596	CC3(\C=C2(C(/N(C[C@H](O)[C@H](O)[C@H](O)CO)C1(\C(C(=O)NC(=O)/N=1)N2))=C\C(/C)=3))		UTKDOUCGQVLJIN-PIGZVRMJSA-N	Organic compounds	Organoheterocyclic compounds	Pteridines and derivatives	Alloxazines and isoalloxazines	Flavins	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-11932	CPD-11932	P 1 ,P 6 - bis (5'-adenosyl) hexaphosphate	995.9809256275					C20H24N10O25P6			plantcyc <https://plantcyc.org/>	AppppppA // adenosine(5')hexaphospho(5')adenosine // P1-P6-bis(5'-adenosyl) hexaphosphate // P(1),P(6)-di(adenosine-5'-)hexaphosphate // Ap 6 A // bis (5'-adenosyl) hexaphosphate // 5',5'''-diadenosine hexaphosphate	995.9809256275	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]3(O[C@@H](N1(C2(\C(\N=C/1)=C(N)/N=C\N=2)))[C@H](O)[C@H](O)3))[C@H]6(O[C@@H](N4(C5(\C(\N=C/4)=C(N)/N=C\N=5)))[C@H](O)[C@H](O)6)		PZCFFCOJNXGTIM-XPWFQUROSA-H							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15712	CPD-15712	beta-D-galactose 6-phosphate	260.0297185262					C6H11O9P			plantcyc <https://plantcyc.org/>	6-phospho-beta-D-galactose	260.0297185262	C(OP([O-])([O-])=O)[C@H]1(O[C@H]([C@@H]([C@H]([C@H]1O)O)O)O)		NBSCHQHZLSJFNQ-FPRJBGLDSA-L	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Hexose phosphates	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7323	CPD-7323	methanophenazine	538.3923142375					C37H50N2O			plantcyc <https://plantcyc.org/>	2-(2,3-dihydropentaprenyloxy)phenazine // 2-(2,3-dihydro-all- trans -tetraprenyloxy)phenazine // 2-[(6 E ,10 E ,14 E -3,7,11,15,19-pentamethylicosa-6,10,14,18-tetraen-1-yloxy]phenazine	538.3923142375	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(CCOC2(\C=C/C3(/N=C1(\C=C/C=C\C/1=N\C(/C=2)=3))))C		VRHMBACMYZITGD-QAAQOENVSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Sesterterpenoids	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-21769	CPD-21769	3-methoxy-4-hydroxy-5-( all-trans -hexaprenyl)benzoate	576.417860286					C38H55O4			plantcyc <https://plantcyc.org/>	3-(3,7,11,15,19,23-hexamethyltetracosa-2,6,10,14,18,22-hexaenyl) -4-hydroxy-5-methoxy-benzoic acid // 3- all trans -hexaprenyl-4-hydroxy-5-methoxybenzoate // 3-methoxy-4-hydroxy-5-hexaprenylbenzoate // 3-hexaprenyl-4-hydroxy-5-methoxybenzoic acid // 3-hexaprenyl-4-hydroxy-5-methoxybenzoate	576.417860286	CC(C)=CCCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CCC(\C)=C/CC1(\C(\O)=C(/C=C(\C=1)/C(=O)[O-])\OC)		YSZSVGFMAJXGMQ-FRICUITQSA-M	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Sesterterpenoids	Sesterterpenoids	Aromatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-16015	CPD-16015	2-iminopropanoate	87.0320284099					C3H5NO2			plantcyc <https://plantcyc.org/>		87.0320284099	CC(C(=O)[O-])=[NH2+]		DUAWRLXHCUAWMK-UHFFFAOYSA-N	Organic compounds	Organic nitrogen compounds	Organonitrogen compounds	Imines	Ketimines	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12875	CPD-12875	drimenol	222.1983654567					C15H26O			plantcyc <https://plantcyc.org/>		222.1983654567	CC1(\[C@H](CO)[C@]2(C)(C(C\C=1)C(C)(C)CCC2))		HMWSKUKBAWWOJL-RMTCENKZSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Alcohols and polyols	Primary alcohols	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1251	CPD0-1251	dihydrohomopteroate	328.1283884111					C15H15N6O3			plantcyc <https://plantcyc.org/>	dihydrohomopteroic acid // 7,8-dihydrohomopteroic acid	328.1283884111	C(NC1(\C=C/C(/C(=O)[O-])=C\C=1))CC2(\CNC3(NC(/N)=N/C(=O)C(\N=2)=3))		KCMJLKPNBXLNNJ-UHFFFAOYSA-M	Organic compounds	Organoheterocyclic compounds	Pteridines and derivatives	Pterins and derivatives	Pterins and derivatives	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-22762	CPD-22762	(3beta,9beta)-4alpha-demethyl-4alpha-formyl-9,19-cyclolanost-3-ol	442.3810808492					C30H50O2			plantcyc <https://plantcyc.org/>		442.3810808492	CC(C)CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5))))		XEGWDDJDOFYUBF-BPYUMQNDSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12865	CPD-12865	4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-ergost-24(24 1 )-en-3beta-ol	456.3967309134					C31H52O2			plantcyc <https://plantcyc.org/>		456.3967309134	CC(C)C(CC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](CO)(C)[C@@H](O)CC[C@@]2(C[C@@]12CC[C@](C)34)5)))))=C		FQXKPPBUTHZNET-NIGXAPAPSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cycloartanols and derivatives	Cycloartanols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12043	CPD-12043	beta-D-arabinofuranose	150.0528234315					C5H10O5			plantcyc <https://plantcyc.org/>	beta-D-arabinose	150.0528234315	C(O)[C@@H]1([C@@H](O)[C@H](O)[C@H](O)O1)		HMFHBZSHGGEWLO-SQOUGZDYSA-N	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Pentoses	Aliphatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-19816	CPD-19816	cis -12-sulfojasmonate	306.0773236225					C12H16O7S			plantcyc <https://plantcyc.org/>		306.0773236225	C(OS(=O)(=O)[O-])C\C=C/C[C@@H]1(C(=O)CC[C@@H]1CC([O-])=O)		MLUJBNROAVANKK-SZXTZRQCSA-L	Organic compounds	Lipids and lipid-like molecules	Fatty Acyls	Lineolic acids and derivatives	Jasmonic acids	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CMP-KDO	CMP-KDO	CMP-3-deoxy-beta-D- manno -octulosonate	543.1101536917					C17H24N3O15P			plantcyc <https://plantcyc.org/>	CMP-2-dehydro-3-deoxy-D-octonate // CMP-beta-Kdo // CMP-ketodeoxyoctonate	543.1101536917	C(O)[C@@H](O)[C@H]3(O[C@@](OP(OC[C@@H]2([C@H]([C@H]([C@H](N1(\C=C/C(/N)=N\C1=O))O2)O)O))(=O)[O-])(C([O-])=O)C[C@H]([C@H]3O)O)		YWWJKULNWGRYAS-XKKDATLGSA-L	Organic compounds	Nucleosides, nucleotides, and analogues	Pyrimidine nucleotides	Pyrimidine nucleotide sugars	Pyrimidine nucleotide sugars	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-12628	CPD-12628	salicylate 2-O-beta-D-glucoside	300.0845174904					C13H15O8			plantcyc <https://plantcyc.org/>	salicylic acid 2-O-beta-D-glucoside // salicylic acid 2-beta-D-glucoside // benzoic acid, O-(glucopyranosyloxy)- // 2-O-beta-glucopyranosylsalicylic acid // SAG // 2-hydroxybenzoic acid 2-O-beta-D-glucoside	300.0845174904	C(O)[C@H]2(O[C@@H](OC1(\C(\C(=O)[O-])=C/C=C\C=1))[C@H](O)[C@@H](O)[C@H](O)2)		TZPBMNKOLMSJPF-BZNQNGANSA-M	Organic compounds	Organic oxygen compounds	Organooxygen compounds	Carbohydrates and carbohydrate conjugates	Phenolic glycosides	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-15004	CPD-15004	(3E)-phytochromobilin	584.263484909					C33H34N4O6			plantcyc <https://plantcyc.org/>		584.263484909	C/C=C1([C@@H](C)C(NC\1=C/C4(/NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C=C2(C(/C)=C(C=C)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))=O)		DKMLMZVDTGOEGU-UAWLBFNISA-L	Organic compounds	Organoheterocyclic compounds	Tetrapyrroles and derivatives	Bilirubins	Bilirubins	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-20995	CPD-20995	12-alpha-hydroxy-3 oxochol-4-enoate	388.261359644					C24H35O4			plantcyc <https://plantcyc.org/>	3-dehydro-&Delta;4-deoxycholate // 3-dehydro-deoxychol-4-enoate	388.261359644	C[C@H](CCC(=O)[O-])[C@H]3(CC[C@H]4([C@@H]2(CCC1(\[C@@](CCC(=O)\C=1)(C)[C@H]2C[C@H](O)[C@](C)34))))		BGHDKUPKUZDVRW-QUPGBHKMSA-M							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-20421	CPD-20421	4,4-dihydroxy-beta,beta-carotene	568.4280310418					C40H56O2			plantcyc <https://plantcyc.org/>		568.4280310418	CC(/C=C/C=C(C)/C=C/C1(/C(CCCC(/C)=1)(C)C))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2(\C(CCC(O)(O)C(/C)=2)(C)C)		NMQZISAUULLQSP-QQGJMDNJSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Xanthophylls	Aliphatic homomonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7196	CPD-7196	9- cis -violaxanthin	600.417860286					C40H56O4			plantcyc <https://plantcyc.org/>	9- c -violaxanthin // 9 c Viol	600.417860286	CC(/C=C/C=C(C)\C=C\[C@]12(C(C)(C)C[C@H](O)C[C@](O1)(C)2))=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@]34(C(C)(C)C[C@H](O)C[C@](O3)(C)4)		SZCBXWMUOPQSOX-NLNQYMAJSA-N	Organic compounds	Lipids and lipid-like molecules	Prenol lipids	Tetraterpenoids	Xanthophylls	Aliphatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
GDP-TP	GDP-TP	pppGpp	682.9233205958					C10H11N5O20P5			plantcyc <https://plantcyc.org/>	guanosine pentaphosphate // guanosine 3'-diphosphate 5'-triphosphate // guanosine 5'-triphosphate,3'-diphosphate	682.9233205958	C(OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H]3(O[C@@H](N1(\C=N/C2(C(=O)NC(/N)=N/C1=2)))[C@H](O)[C@H](OP([O-])(OP([O-])([O-])=O)=O)3)		KCPMACXZAITQAX-UUOKFMHZSA-G							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD0-1664	CPD0-1664	(E)-alpha-monofluoromethyldehydroarginine	204.1022538823					C7H14N4O2F			plantcyc <https://plantcyc.org/>	delta-MFMA // ( E )-alpha-monofluoromethyl-3,4-dehydroarginine	204.1022538823	C(NC(N)=[NH2+])/C=C/[C@](CF)([NH3+])C(=O)[O-]		UDWPEHOXJIIOEY-QOHHWTFISA-O	Organic compounds	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	L-alpha-amino acids	Aliphatic acyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-5845	CPD-5845	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carbaldehyde	428.365430785					C29H48O2			plantcyc <https://plantcyc.org/>		428.365430785	CC(C)CCC[C@@H](C)[C@H]4(CC[C@@H]1([C@](C)(CC[C@H]3(C1=CC[C@H]2([C@@](C=O)(C)[C@H](CC[C@@](C)23)O)))4))		HCOOTBJPHHNRCV-AQTSNUJDSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Cholestane steroids	Cholesterols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-6955	CPD-6955	4-coumaroyltriacetate lactone	272.0684734957					C15H11O5			plantcyc <https://plantcyc.org/>	p-coumaroyltriacetate lactone // 4-coumaroyltriacetic acid lactone // p-coumaroyltriacetic acid lactone	272.0684734957	C2(/C=C(\C=C/C(/C=C/C(=O)CC1(\OC(=O)/C=C(\C=1)/[O-]))=2)/O)		ZUILKEWVWUKSAO-ZZXKWVIFSA-M	Organic compounds	Phenylpropanoids and polyketides	Cinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Hydroxycinnamic acids and derivatives	Aromatic heteromonocyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
ISOCHORISMATE	ISOCHORISMATE	isochorismate	226.0477380536					C10H8O6			plantcyc <https://plantcyc.org/>	Isochorismic acid	226.0477380536	C=C(C(=O)[O-])O[C@H]1(\C=C/C=C([C@@H]1O)/C([O-])=O)		NTGWPRCCOQCMGE-YUMQZZPRSA-L							no_data	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-17421	CPD-17421	6-hydroxyteasterone	450.3709100934					C28H50O4			plantcyc <https://plantcyc.org/>		450.3709100934	CC(C)[C@H](C)[C@@H](O)[C@H](O)[C@@H](C)[C@H]3(CC[C@H]4([C@@H]2(C[C@H](O)[C@H]1(C[C@@H](O)CC[C@@](C)1[C@H]2CC[C@](C)34))))		QQPPQQNYVDYNAA-QJZSHHPBSA-N	Organic compounds	Lipids and lipid-like molecules	Steroids and steroid derivatives	Bile acids, alcohols and derivatives	Tetrahydroxy bile acids, alcohols and derivatives	Aliphatic homopolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
CPD-7965	CPD-7965	gentiodelphin	1113.2723361201					C51H52O28			plantcyc <https://plantcyc.org/>	delphinidin 3- O -glucosyl-5- O -caffeoylglucoside-3'- O -caffeoylglucoside	1113.2723361201	C(O)[C@@H]8([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC4(\C(C1(\C=C(C(\O)=C(/C=1)\O)\O[C@H]3([C@H](O)[C@@H](O)[C@H](O)[C@@H](COC(=O)/C=C/C2(/C=C(C(/O)=C\C=2)/O))O3)))=[O+]C5(\C(/C=4)=C(/C=C(/C=5)/[O-])\O[C@H]7([C@H](O)[C@@H](O)[C@H](O)[C@@H](COC(=O)/C=C/C6(/C=C(C(/O)=C\C=6)/O))O7))))O8)		CMHKKALEZOJWDP-JXKRDHHRSA-N	Organic compounds	Phenylpropanoids and polyketides	Flavonoids	Flavonoid glycosides	Anthocyanidin 5-O-6-p-coumaroyl glycosides	Aromatic heteropolycyclic compounds	completed	Fiehn ClassyFire Batch <https://cfb.fiehnlab.ucdavis.edu/>; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache; local PlantCyc cache	PlantCyc/PMN local PGDB
